Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1959,,,16.8,20.3,20.3,20.3,20.8,20.8,26.4
1960,,,18.8,22.1,23.9,26.4,31.5,31.5,42.2
1961,,,,13.7,15.2,19.3,24.1,46.0,66.0
1962,,,15.2,20.3,22.4,28.7,38.6,47.0,47.8
1963,,,4.6,7.9,11.2,18.5,33.5,46.7,46.7
1964,,,7.1,7.9,14.2,23.6,27.7,30.0,38.9
1965,,,17.3,18.5,22.9,22.9,24.1,42.9,48.0
1966,,,12.4,12.4,18.0,21.1,24.6,36.3,36.8
1967,,,9.4,9.4,16.0,18.5,34.8,36.1,40.9
1968,,,22.9,25.4,28.4,33.3,36.8,36.8,46.5
1970,,,17.0,23.9,40.6,48.3,69.8,78.0,98.6
1986,7.3,11.2,14.8,19.0,20.2,20.2,22.8,25.0,29.4
1987,5.8,9.9,10.7,11.8,12.6,14.0,19.9,21.4,27.2
1988,,,,,,,,30.4,32.2
1989,7.4,9.3,10.5,10.5,10.5,10.6,,,30.0
1990,11.9,17.3,17.3,17.3,17.3,17.3,33.4,55.1,60.9
1991,3.8,5.6,6.2,6.5,12.1,22.8,41.6,45.0,45.6
1992,4.8,9.4,12.1,12.7,15.4,19.9,26.4,28.4,28.6
1993,1.8,2.4,3.4,4.4,7.2,12.4,15.4,21.8,30.8
1994,11.2,15.0,16.8,21.2,28.1,28.5,37.8,41.0,58.8
1995,7.6,14.9,19.0,23.0,27.9,35.2,51.3,57.8,59.5
