Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1978,3.1,3.9,4.5,4.9,6.9,13.5,35.3,64.5,94.2
1979,2.9,3.1,3.1,4.0,7.1,9.7,23.3,39.5,50.3
1980,2.4,3.1,3.3,4.4,8.2,13.6,37.2,70.6,107.8
1981,5.7,6.1,6.4,7.0,9.4,12.3,27.3,47.3,80.3
1982,1.3,2.0,2.3,3.8,5.7,9.4,24.2,45.0,88.0
1983,1.3,2.2,2.7,3.3,5.6,10.6,26.1,38.7,50.5
1984,1.7,2.8,3.4,4.5,5.2,9.2,17.3,30.0,42.2
1985,1.3,2.0,3.1,4.1,5.6,7.7,20.2,28.5,32.2
1986,2.2,3.3,4.6,5.2,6.7,11.8,30.4,47.6,81.4
1987,2.6,3.0,3.3,4.0,7.4,10.2,24.7,37.5,65.5
1988,1.3,2.1,3.2,4.8,8.2,15.1,36.7,54.7,68.6
1989,1.8,2.4,3.3,5.7,10.3,13.6,,,89.4
1990,2.9,3.3,3.6,5.0,7.5,13.3,,,113.8
1991,2.0,2.7,3.1,4.4,8.1,12.7,32.4,57.4,101.9
1992,1.1,1.9,2.1,4.2,7.0,11.3,,,85.2
1993,2.4,2.7,3.6,5.1,7.1,13.7,33.1,51.4,71.3
1994,2.5,3.3,3.7,5.0,7.8,11.8,27.5,48.4,71.8
1995,1.0,1.8,2.6,4.0,7.0,12.0,23.3,32.1,58.0
1996,1.8,2.2,2.8,4.3,5.0,8.2,16.2,23.8,38.0
1997,2.2,2.9,3.5,5.4,6.4,8.7,17.5,29.9,47.5
1998,2.6,3.3,3.9,7.4,9.3,11.6,26.4,38.8,56.8
2000,4.7,6.4,7.2,8.3,10.0,14.9,40.4,63.1,91.7
2001,1.9,2.4,3.0,4.6,7.3,12.2,22.7,41.2,71.7
2002,1.7,2.3,3.1,3.8,6.6,11.1,24.2,43.2,72.8
2003,2.5,3.8,4.6,5.6,7.4,12.7,34.3,58.7,107.7
2004,3.3,3.9,4.1,,,20.8,37.9,47.9,67.8
2005,3.0,3.6,3.8,5.0,7.2,10.7,27.1,46.6,56.4
2007,2.0,3.3,3.8,4.9,7.9,14.1,24.8,44.0,69.3
2008,1.5,2.1,2.7,4.6,8.4,16.8,39.2,50.8,92.0
2010,1.9,3.7,5.3,6.8,10.5,19.0,38.7,49.9,66.0
2011,1.8,2.8,4.0,5.4,6.4,12.1,33.3,62.5,93.1
2012,1.2,1.9,2.5,3.5,5.1,9.2,22.4,33.8,49.2
2013,1.8,3.3,3.9,5.1,8.4,15.1,20.2,21.8,30.6
2014,1.8,2.2,3.0,5.2,9.3,17.4,44.0,70.1,75.5
2015,2.2,3.4,4.9,6.7,9.6,14.4,39.2,64.8,108.4
