Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1960,6.3,9.1,12.4,23.4,25.4,35.1,53.8,55.1,55.9
1961,6.1,7.9,8.9,12.2,18.0,18.8,23.9,34.0,36.3
1963,12.4,19.0,23.1,28.4,30.7,31.0,31.0,31.7,44.4
1964,4.3,5.6,7.4,12.2,12.4,20.6,45.2,45.7,45.7
1966,6.3,8.9,10.4,11.9,13.2,16.0,32.8,37.8,38.1
1967,7.4,9.9,10.4,10.4,11.9,13.2,26.4,42.4,58.7
1968,7.9,11.9,13.7,18.5,21.8,27.2,43.9,57.1,57.1
1969,5.8,9.7,13.0,17.5,24.4,31.0,37.8,43.2,62.2
1971,7.4,11.4,13.0,23.9,25.1,25.4,25.7,25.7,32.5
1972,9.4,10.7,11.7,12.4,14.7,20.6,28.2,33.5,50.5
1973,7.4,10.7,11.9,18.0,21.3,21.8,37.3,45.5,48.0
1974,10.9,15.2,17.8,25.4,25.4,25.4,34.3,42.7,42.7
1977,4.8,8.1,9.9,14.7,25.1,30.2,60.5,66.0,66.0
1980,13.2,16.9,19.0,20.5,20.5,34.6,46.9,47.6,59.6
1981,,,13.3,25.5,29.4,34.6,46.2,49.2,57.4
1982,4.6,8.5,10.1,14.2,18.3,24.7,39.8,45.0,45.0
1983,6.5,8.9,10.5,18.4,22.2,30.7,39.6,39.6,50.3
1984,5.1,8.1,10.1,11.3,19.7,23.7,33.4,51.4,55.1
1985,10.5,16.2,20.0,27.0,27.4,42.3,42.3,44.5,44.5
1986,9.1,14.4,16.4,23.2,25.2,35.0,59.2,68.8,78.9
1987,4.3,6.6,9.3,14.2,24.7,37.1,39.2,39.2,39.2
1988,3.7,6.2,7.4,8.6,9.2,10.6,20.8,22.2,28.2
1989,14.5,16.7,17.9,18.4,24.2,24.2,27.7,27.7,37.7
1990,6.9,8.3,10.0,12.3,13.6,20.8,29.7,34.8,38.7
1991,8.5,13.8,18.5,18.8,32.0,32.4,32.4,32.4,32.7
1992,6.3,7.6,8.4,13.2,18.8,21.9,38.2,48.3,50.1
1993,8.2,15.8,23.6,28.3,28.3,28.3,,,69.6
1994,8.8,10.2,14.5,18.3,23.6,25.5,38.2,49.2,52.8
1995,8.0,12.9,14.9,19.3,27.5,31.5,48.5,58.5,67.3
1996,6.9,10.4,13.4,19.2,25.1,41.3,41.5,53.8,53.8
1997,10.3,16.8,20.9,25.5,42.8,50.0,56.0,56.0,56.0
1998,9.5,12.1,15.1,22.1,25.0,32.6,38.6,38.6,50.2
1999,9.6,13.1,17.9,23.2,29.4,36.9,42.8,72.7,72.7
2000,10.4,13.4,14.7,16.8,29.0,39.8,52.0,52.4,53.0
2001,7.4,10.1,11.0,11.8,16.7,17.4,21.2,31.6,39.8
2002,7.1,9.4,14.0,21.0,22.4,26.0,39.4,44.2,49.8
2003,7.6,13.5,20.1,26.2,27.0,27.0,31.1,,56.2
2004,14.4,22.1,28.8,33.3,33.3,49.0,89.9,114.4,124.5
2006,9.0,14.7,18.8,19.5,19.5,19.5,37.3,42.7,59.8
