Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1950,7.6,11.7,15.2,18.5,21.3,22.4,33.8,39.4,41.4
1951,10.4,16.0,21.8,24.6,25.9,27.7,34.3,36.1,41.7
1954,9.4,11.7,14.5,22.9,31.2,33.8,80.8,110.7,137.4
1955,7.1,11.7,15.7,20.3,20.6,20.6,35.1,52.8,58.7
1956,11.9,17.8,21.1,24.4,24.6,30.0,46.0,46.5,46.7
1957,7.4,10.2,13.0,17.8,21.3,28.7,46.0,53.8,54.1
1958,5.8,6.1,6.1,8.1,8.9,11.2,20.3,30.0,32.3
1959,7.1,8.4,8.6,9.9,10.4,14.0,22.4,27.9,29.5
1960,6.1,11.2,13.5,17.8,27.2,38.6,43.9,43.9,43.9
1961,9.4,10.7,11.2,17.0,19.6,24.6,30.0,33.5,33.5
1962,17.0,20.8,23.4,31.5,32.5,33.0,46.2,80.3,88.9
1963,10.7,14.2,19.8,21.8,22.4,33.5,33.8,37.1,38.4
1964,8.4,9.7,12.7,20.6,21.8,25.1,36.1,42.4,54.9
1965,9.4,10.9,11.4,12.2,15.5,18.3,23.9,35.8,46.2
1966,4.6,6.3,7.9,9.1,15.0,23.6,36.6,36.8,49.8
1967,12.4,13.5,15.2,16.5,17.8,22.9,30.2,33.8,43.2
1968,10.7,17.5,23.1,34.3,45.7,48.5,65.0,67.3,67.6
1969,5.3,10.7,15.5,22.9,31.0,44.2,47.5,48.5,49.3
1970,18.5,25.9,30.2,40.4,47.5,49.8,58.7,63.0,80.8
1971,11.7,13.7,17.3,24.4,31.5,32.5,37.1,38.4,42.4
1972,4.8,6.9,7.6,11.7,11.9,16.0,26.2,34.3,38.9
1973,8.1,9.4,11.9,17.0,19.3,27.9,33.5,35.6,39.6
1974,8.9,13.0,16.3,26.9,27.4,30.0,43.4,56.1,57.2
1975,8.9,16.5,18.0,20.3,20.3,22.6,38.4,47.8,48.5
1976,8.4,14.5,17.8,21.3,21.3,21.3,22.9,32.5,42.4
1977,11.4,18.8,28.2,30.7,33.3,33.3,44.4,49.3,49.3
1978,6.9,13.0,15.1,16.6,17.3,18.7,25.5,29.0,38.6
1979,11.5,20.0,28.5,40.0,40.1,40.1,40.1,40.1,43.8
1980,10.2,18.4,21.4,28.2,36.3,66.9,92.8,101.8,119.9
1981,,,,28.8,31.3,32.8,36.3,36.4,36.4
1982,5.1,10.1,14.1,26.3,37.4,45.7,56.9,57.1,57.1
1983,12.0,13.5,17.9,28.5,29.3,29.6,29.6,30.0,34.0
1984,6.0,10.1,13.8,18.3,18.7,19.2,19.3,26.8,34.0
1985,11.7,17.9,21.2,26.5,26.8,33.5,36.4,40.5,40.5
1986,14.1,20.2,26.3,30.1,30.5,47.7,68.8,71.6,72.0
1987,12.9,20.2,24.2,35.6,35.8,35.8,37.2,37.2,41.4
1988,7.9,15.7,23.3,29.3,29.4,29.4,30.8,30.8,32.4
1989,13.1,20.5,21.4,21.7,21.7,21.8,27.1,27.3,42.4
1990,7.4,11.6,13.4,15.8,25.3,25.7,25.7,29.2,44.2
1991,8.8,12.5,16.5,19.0,19.0,23.7,41.5,44.3,44.3
1992,10.1,11.2,13.5,16.7,20.9,31.1,40.9,42.6,58.0
1993,6.4,8.3,11.5,17.5,22.0,32.8,37.2,38.4,47.7
1994,8.9,10.0,12.0,19.5,22.9,24.7,27.8,28.8,39.1
1995,13.4,19.4,20.7,28.8,32.3,32.5,61.2,75.5,78.8
1996,5.4,6.9,8.3,12.9,15.5,15.7,31.1,59.3,66.6
1997,5.1,6.2,7.5,9.0,12.6,18.9,22.0,27.0,32.7
1998,7.0,13.9,16.8,20.6,21.2,21.2,21.2,32.1,44.1
1999,6.7,10.1,11.6,13.8,18.0,25.2,37.4,44.3,52.4
2000,7.8,13.6,15.6,17.4,21.8,27.0,44.0,44.0,59.4
2001,3.3,5.2,7.0,8.5,9.3,12.5,20.8,29.4,40.5
2002,4.5,6.6,7.6,10.5,12.4,13.6,22.9,29.0,29.0
2003,7.5,11.5,14.8,17.1,23.4,24.6,29.0,34.5,34.7
2004,7.5,12.0,15.1,26.3,30.8,30.8,30.8,30.8,32.0
2006,6.9,9.3,10.2,12.0,12.5,13.5,29.3,35.0,36.2
2007,8.1,9.6,11.8,18.0,18.6,21.0,33.4,41.4,46.6
2008,8.1,12.1,14.4,17.7,26.9,28.9,28.9,42.6,69.2
2009,10.1,18.2,20.6,24.3,27.6,27.6,28.0,40.0,40.9
2010,7.8,12.6,16.3,25.9,37.3,47.6,53.2,53.2,53.2
2011,7.9,10.1,12.0,13.0,14.7,19.2,22.8,40.4,51.1
2012,14.2,18.5,21.3,27.7,30.5,35.4,41.8,42.9,43.9
2013,14.6,21.8,28.2,49.9,78.6,101.7,125.6,126.0,126.5
2014,5.4,7.1,8.8,11.5,14.9,19.2,25.5,34.1,34.8
2015,7.2,10.4,13.5,18.0,19.7,20.5,35.2,35.8,41.0
2016,7.2,11.1,16.5,20.5,25.4,26.7,32.9,35.7,35.7
2017,8.0,12.1,12.6,14.4,24.7,28.7,32.4,36.9,44.7
