Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,5.6,8.1,10.7,14.7,19.8,23.4,39.6,50.3,55.6
1973,6.3,10.9,14.7,16.8,25.1,35.8,54.6,72.1,73.9
1974,10.9,12.2,14.5,22.1,22.9,22.9,34.5,42.2,43.7
1975,10.7,17.3,24.6,39.4,42.7,42.9,49.0,49.0,53.1
1976,5.3,10.2,11.7,21.3,29.0,29.7,39.6,43.7,69.1
1977,4.8,8.9,11.9,16.3,16.5,24.4,39.6,39.6,40.1
1978,6.6,10.6,14.4,24.4,29.8,32.3,32.9,34.6,40.6
1979,7.2,11.9,18.0,32.0,45.8,46.1,58.3,95.6,122.8
1980,7.7,14.6,19.6,32.4,37.2,48.3,52.5,61.7,70.1
1981,11.5,17.9,18.2,20.5,21.7,28.1,36.3,40.1,50.3
1982,2.9,5.5,7.6,12.2,14.6,25.4,45.2,49.0,50.0
1983,7.8,12.9,13.1,13.1,15.1,16.2,28.7,41.8,52.6
1984,7.6,12.0,14.2,15.6,17.0,17.9,28.0,28.8,43.6
1985,8.4,11.2,13.2,15.1,15.6,15.8,23.4,26.6,31.2
1986,6.9,12.4,14.7,21.0,37.8,49.3,67.4,68.1,68.8
1987,5.1,8.3,9.3,14.9,21.4,22.7,30.6,30.8,30.8
