Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,6.6,13.0,18.0,28.7,35.1,36.1,42.4,44.4,45.2
1969,6.3,12.2,16.0,22.6,33.3,45.0,54.1,54.1,54.1
1970,5.3,8.9,13.2,19.0,26.9,27.9,31.2,43.2,50.5
1971,9.1,14.2,15.0,15.0,16.8,24.6,27.4,31.5,47.8
1972,5.1,8.6,11.2,16.0,21.8,24.4,24.6,31.2,36.8
1973,5.6,10.2,10.9,11.9,13.5,23.6,30.7,39.1,47.2
1974,9.1,9.4,9.4,10.9,11.7,16.0,21.3,22.6,38.9
1975,7.1,10.4,13.7,24.9,36.6,42.7,58.7,58.9,62.5
1976,5.1,7.1,7.9,13.2,18.3,30.5,38.1,39.4,46.5
1977,3.8,5.6,6.9,8.9,10.9,15.0,22.6,31.0,35.1
1978,5.4,8.8,11.0,15.8,24.2,30.2,46.5,56.7,57.4
1979,8.7,13.5,18.3,28.7,29.2,40.1,47.2,48.3,49.3
1980,6.1,8.4,10.8,13.9,18.4,21.9,31.6,35.5,43.8
1981,4.2,6.5,9.4,14.0,20.2,28.1,36.8,39.4,62.0
1982,7.0,8.5,9.8,12.4,14.9,17.3,29.6,48.0,48.0
1983,5.2,7.8,10.1,15.4,17.7,19.0,28.2,34.0,34.0
1984,7.6,10.8,11.7,13.4,19.7,29.9,50.6,57.9,63.8
1985,6.7,9.6,11.8,17.9,26.2,28.1,47.2,47.4,47.4
1986,3.5,6.4,6.4,8.2,11.7,15.1,23.0,25.7,37.8
1987,7.0,8.4,9.0,14.6,15.8,17.2,22.0,26.6,36.2
1988,6.3,9.3,10.5,15.4,28.5,38.2,66.6,66.6,88.8
1989,3.9,6.2,8.9,10.3,10.4,11.5,,,36.9
