Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1927,8.1,9.9,13.2,16.8,21.3,24.1,35.1,37.8,40.9
1928,9.9,14.2,18.0,23.9,26.2,32.8,45.2,47.2,62.7
1929,13.2,19.3,23.6,27.4,29.5,30.7,47.0,63.2,83.6
1930,8.9,13.5,17.3,19.8,22.1,25.9,30.7,30.7,30.7
1931,11.2,20.6,26.7,31.0,33.3,35.1,37.3,37.6,40.6
1932,12.4,15.2,15.2,16.8,26.4,30.7,53.6,54.1,60.7
1933,6.6,7.6,7.6,13.5,17.8,19.8,25.1,27.2,27.4
1934,5.8,9.7,13.0,19.3,23.6,29.0,32.0,36.3,49.3
1938,7.1,11.4,13.5,17.3,19.3,21.6,32.3,53.1,81.5
1940,14.2,24.1,29.2,30.2,31.2,31.2,32.0,40.9,44.7
1941,6.6,7.4,7.9,10.2,15.0,20.1,23.9,23.9,24.6
1942,8.6,16.0,23.6,33.3,34.8,40.1,41.4,47.2,58.7
1943,8.1,9.9,11.7,13.0,16.3,25.4,36.1,43.9,57.4
1945,6.9,10.2,11.2,14.0,16.8,26.9,34.3,42.2,42.7
1946,12.2,20.6,26.9,48.5,64.8,68.6,98.0,98.6,100.3
1947,10.9,20.1,26.4,29.5,30.0,30.0,34.5,46.5,49.8
1948,5.1,6.1,7.9,9.4,11.2,14.7,23.6,32.3,39.4
