Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,11.7,14.7,19.6,33.0,54.9,80.5,80.8,86.1,90.7
1974,6.3,12.2,13.7,15.0,17.3,18.5,26.4,45.7,60.2
1975,14.5,16.5,16.5,17.0,19.0,29.5,29.5,29.7,33.5
1976,6.1,7.6,7.9,10.2,12.7,16.5,33.3,38.6,45.7
1977,10.4,11.9,17.9,26.7,38.1,47.5,50.0,50.3,50.3
1978,4.2,6.3,8.3,13.7,23.5,29.1,29.9,33.2,45.8
1979,7.1,10.6,11.8,11.8,15.9,26.3,40.4,40.8,45.5
1980,9.1,16.2,24.2,29.9,51.5,58.2,59.5,61.7,62.9
1981,,,17.5,25.5,29.4,40.0,41.2,43.8,55.3
1982,5.5,8.5,10.8,11.0,16.2,19.5,33.8,38.3,38.3
1983,5.3,8.4,10.4,16.8,17.4,18.0,32.0,42.4,44.7
1984,8.6,11.6,13.9,19.7,27.1,39.2,70.8,71.8,71.9
1985,7.0,9.8,11.0,17.7,32.9,49.8,77.5,83.6,85.7
1986,7.1,11.2,14.7,20.7,24.4,25.2,29.6,33.1,51.7
1987,5.2,9.2,10.8,12.3,19.2,24.4,31.8,32.1,33.1
1988,6.1,8.1,11.8,16.7,27.5,38.5,45.3,59.9,59.9
1989,6.4,9.4,12.1,13.0,14.6,14.9,28.5,30.7,33.4
1990,4.5,5.2,5.8,10.4,13.2,19.7,52.6,59.0,59.2
1991,9.0,12.8,18.4,23.3,23.9,24.1,28.9,34.3,39.6
1992,4.3,6.6,7.1,8.3,8.6,14.1,18.6,23.5,40.9
1993,5.5,10.3,11.9,16.8,19.8,20.2,36.8,46.9,57.3
1994,9.3,13.6,16.1,21.3,23.3,31.8,41.3,41.5,45.4
1995,5.5,8.8,13.3,18.6,19.9,28.1,29.4,29.8,48.3
1996,5.5,7.5,9.9,12.4,14.3,22.5,30.4,45.0,46.0
1997,9.6,13.3,15.9,16.3,16.9,,,,57.7
1998,7.7,12.6,14.6,20.5,20.5,20.7,29.1,29.1,45.3
1999,,,,,,,,,60.4
2000,7.1,10.2,12.8,14.0,18.3,20.6,30.0,32.9,41.1
2001,6.3,10.2,11.0,11.8,12.8,19.8,23.0,27.0,42.8
2002,9.3,11.1,12.2,18.6,24.0,33.2,34.3,34.3,46.7
2003,6.2,9.2,11.6,15.9,19.3,22.6,28.1,30.4,34.5
2004,10.6,17.4,21.3,22.4,31.9,37.3,49.0,67.7,75.0
2005,6.9,9.8,12.8,19.7,23.2,25.2,40.0,48.4,54.8
2006,8.2,10.2,12.2,16.2,20.8,21.2,25.7,25.7,26.1
2007,11.0,17.9,20.7,25.7,26.3,27.5,39.4,39.4,41.5
