Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,6.6,9.9,12.7,15.7,18.8,19.3,23.1,28.4,29.0
1972,8.9,13.5,18.5,26.7,26.9,27.2,31.2,36.1,43.9
1973,7.4,12.2,15.0,16.8,16.8,21.6,32.8,38.1,47.5
1974,23.6,32.5,39.6,44.2,55.1,57.9,57.9,65.3,66.5
1975,11.7,20.1,20.3,22.1,34.0,40.4,59.2,66.3,66.3
1976,7.6,13.2,15.5,17.8,28.2,33.3,35.3,50.8,51.3
1977,8.9,14.5,19.6,23.4,26.9,34.0,59.4,66.5,66.8
1978,10.3,13.4,14.2,17.5,17.8,25.5,33.7,37.6,38.6
1979,13.7,15.1,21.8,33.3,40.8,41.7,41.7,41.7,43.2
1980,9.4,12.9,19.4,20.4,23.8,30.0,31.6,35.0,36.4
1981,10.0,15.0,20.0,28.0,39.2,39.8,47.2,47.2,50.6
1982,7.6,14.7,21.8,32.3,36.3,39.5,44.3,45.2,45.2
1983,4.5,7.5,9.8,16.2,19.2,23.5,27.6,29.1,29.1
1984,7.8,8.7,8.7,8.7,10.4,15.3,22.0,29.4,35.0
1985,12.7,13.1,13.3,14.1,14.5,24.9,25.4,26.4,39.7
1986,13.1,18.8,25.9,39.4,50.7,57.0,61.9,61.9,65.8
1987,8.1,14.1,16.3,17.7,17.7,17.7,24.7,30.8,37.2
1988,7.7,10.8,13.0,18.8,23.2,28.8,40.3,51.0,51.6
1989,6.0,12.0,15.2,22.0,27.4,30.8,34.4,34.4,34.4
1990,3.6,5.5,8.2,10.6,14.0,17.2,29.7,37.6,50.8
1991,6.0,10.0,14.0,24.8,27.7,29.6,42.0,44.6,45.2
1992,6.1,9.9,12.6,18.9,26.9,28.4,34.5,35.6,43.1
1993,10.0,11.4,12.2,13.3,25.6,32.2,46.4,46.4,47.7
1994,4.8,8.3,10.8,16.3,19.8,23.7,25.4,25.6,29.6
