Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1991,7.3,9.4,9.6,9.6,10.1,13.3,15.7,23.8,32.2
1992,6.7,12.4,18.6,23.9,26.5,31.0,32.2,32.4,37.9
1993,4.1,4.4,4.8,6.1,8.6,,,,50.4
1994,7.0,10.3,12.2,13.9,13.9,16.9,18.7,26.8,38.9
1995,4.6,6.4,7.4,9.8,13.3,15.9,,,63.0
1996,3.7,5.3,6.7,10.7,12.8,15.1,28.1,45.9,64.4
1997,3.5,4.4,5.9,7.9,11.6,17.9,31.8,43.1,43.7
1998,8.0,11.3,12.3,16.4,18.8,,,,54.8
1999,4.1,6.9,8.3,9.8,9.8,10.0,14.7,21.4,23.4
2000,3.9,5.9,7.3,8.9,10.6,11.4,16.6,25.4,39.6
2001,9.4,16.3,17.3,18.6,20.9,25.1,,,49.0
2002,5.5,7.0,8.4,8.6,8.8,10.2,24.1,33.7,40.5
2003,4.4,6.7,7.9,8.9,10.7,18.8,23.4,34.7,47.9
2004,6.1,7.9,8.3,9.9,10.1,14.9,22.6,23.0,40.0
2005,6.5,10.3,12.6,14.4,15.2,15.4,17.5,29.1,44.5
2006,2.9,4.0,6.0,7.7,8.4,11.1,20.8,21.7,27.2
2007,2.7,3.9,5.5,6.3,9.1,13.4,17.9,20.7,32.7
2008,5.6,8.8,11.9,22.3,22.9,24.9,33.5,53.9,87.4
2009,3.5,3.7,4.0,4.3,6.0,12.0,26.0,31.9,41.9
2011,7.7,9.9,10.9,12.3,18.1,25.6,31.1,31.1,39.9
