Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,2.3,4.6,4.8,7.1,10.9,16.8,33.5,51.6,53.3
1978,2.4,3.9,5.8,10.3,12.6,18.8,36.7,43.3,52.2
1979,4.9,8.3,11.3,16.2,28.8,34.6,37.1,37.1,39.0
1980,2.8,3.6,4.7,7.7,12.4,18.5,47.2,69.1,80.8
1981,4.2,4.9,7.1,10.9,13.0,21.8,36.5,49.6,60.8
1982,3.6,5.3,5.7,6.6,10.1,13.4,34.6,57.8,89.0
1983,4.6,6.2,6.7,6.7,10.2,13.7,29.6,48.0,77.4
1984,3.5,5.4,7.5,10.8,14.6,19.8,33.5,38.6,65.9
1985,3.6,3.9,4.1,5.7,8.3,13.5,29.5,44.0,72.3
1986,5.3,8.6,10.8,14.3,19.7,36.4,45.1,62.1,87.8
1987,4.4,6.8,8.6,13.2,17.2,20.2,27.3,44.7,52.2
1988,2.5,3.2,4.5,7.6,14.0,22.8,38.1,63.7,73.0
1989,4.2,4.2,4.9,8.9,13.8,21.2,34.0,60.2,85.4
1990,2.5,3.8,3.9,6.1,10.4,14.0,26.9,51.7,89.9
1991,2.6,3.8,5.4,7.8,12.2,16.0,26.2,40.6,53.6
1992,4.2,6.6,8.3,10.6,12.7,13.9,32.8,38.7,61.9
1993,4.4,6.1,6.5,8.1,10.3,11.2,,,50.8
1994,4.4,5.7,7.0,8.7,9.9,15.7,33.6,44.7,47.9
1995,2.9,3.8,4.8,8.1,13.7,18.4,47.9,65.2,91.1
1996,5.0,7.4,8.8,13.7,17.8,19.3,37.2,48.3,75.0
1997,8.2,16.4,18.2,22.6,23.0,23.7,44.3,61.0,67.7
1998,3.5,3.9,4.2,6.0,8.7,12.3,31.5,38.9,49.5
1999,3.8,4.0,4.8,8.8,11.5,14.9,32.8,50.8,66.3
2000,7.1,9.2,12.3,18.3,18.9,21.3,24.7,31.4,47.6
2001,3.1,5.6,7.1,11.8,20.3,27.7,47.6,65.2,85.7
