Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,12.2,18.5,27.2,37.8,41.1,41.1,41.1,46.2,46.2
1966,9.4,13.0,14.0,14.0,15.2,17.0,27.9,27.9,40.1
1967,7.9,10.9,16.3,22.4,22.6,22.6,24.6,30.5,30.5
1968,12.2,15.2,17.5,18.8,22.1,27.4,33.3,49.3,58.7
1969,6.1,7.9,9.9,12.7,14.5,17.8,22.1,24.6,33.8
1970,13.0,15.2,20.8,33.3,49.5,52.1,53.8,57.7,62.5
1971,10.4,13.7,19.6,25.7,44.7,58.2,68.6,68.6,68.6
1972,9.7,16.0,21.8,31.5,49.8,51.6,58.9,61.2,64.3
1973,10.2,16.3,20.6,22.4,29.7,36.6,47.8,47.8,49.3
1974,7.1,9.1,9.4,12.7,15.2,20.1,31.5,40.1,45.5
1975,11.9,18.0,19.3,19.3,21.3,28.2,34.3,43.9,50.3
1976,5.3,7.4,8.9,13.5,17.8,21.1,35.6,37.6,39.1
1977,8.1,10.7,14.2,17.0,18.3,20.3,26.4,39.4,51.1
1978,7.9,10.9,14.7,21.3,21.8,23.8,23.8,23.8,46.2
1979,10.9,11.8,13.3,13.5,13.6,22.1,35.2,43.5,56.6
1980,7.2,8.7,9.4,12.5,19.0,26.9,41.5,58.7,68.0
1981,8.4,10.4,13.2,19.5,30.9,47.2,77.0,80.3,81.5
1982,4.7,9.4,13.5,13.7,13.7,16.8,20.7,27.6,37.2
1983,3.3,5.7,7.2,11.7,13.8,20.8,27.0,27.8,30.4
1984,12.1,13.9,14.1,16.7,20.5,23.0,28.4,34.9,40.0
1985,6.4,8.3,8.7,11.1,14.2,20.7,40.0,42.2,50.0
1986,9.0,13.7,14.7,25.7,27.3,27.6,27.6,27.6,29.0
