Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1979,3.3,5.4,5.8,6.8,8.1,8.5,10.9,12.2,14.5
1980,2.7,3.6,3.8,3.8,3.9,7.1,11.9,12.5,12.5
1981,2.3,2.8,3.4,5.1,7.0,8.4,9.4,11.7,14.2
1982,3.3,3.9,5.5,7.3,8.1,10.2,21.0,28.4,31.4
1983,5.9,7.3,9.6,11.3,13.3,23.6,40.2,42.2,48.5
1984,5.6,7.1,9.1,11.1,13.3,13.4,21.7,23.5,26.6
1985,4.8,4.8,4.8,5.8,7.3,7.4,11.7,16.7,18.0
1986,4.0,5.2,5.6,6.8,9.7,11.8,22.7,31.0,32.6
1987,3.7,4.1,4.1,4.8,5.4,7.4,12.0,19.0,22.5
1988,3.8,4.8,5.2,5.8,6.6,8.4,10.0,12.4,16.0
1989,5.4,7.0,7.8,9.3,9.3,11.2,,,25.6
1990,4.5,5.4,6.0,6.2,6.2,6.2,12.2,18.3,33.0
