Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,3.6,3.8,4.3,4.3,5.3,6.1,12.7,18.3,20.3
1974,1.5,2.3,2.5,4.1,7.4,13.2,27.2,33.3,34.8
1975,2.3,4.1,4.6,4.6,6.9,7.4,10.2,16.3,19.0
1976,3.6,4.8,5.3,5.3,6.9,7.4,8.9,11.9,14.7
1977,2.3,3.3,3.8,5.6,6.6,9.1,13.5,16.5,20.1
1978,1.2,1.7,2.1,2.9,3.3,5.2,8.4,11.1,13.6
1979,2.0,2.8,3.0,5.4,10.7,13.7,14.4,15.4,18.9
1980,2.3,3.8,4.7,6.1,6.4,7.3,12.9,24.2,29.2
1981,1.0,2.0,2.8,4.8,8.2,14.6,31.0,37.9,40.1
1982,2.1,2.4,2.4,2.6,2.9,4.8,9.7,11.7,12.8
1983,2.7,3.5,3.9,4.5,6.1,7.8,12.8,18.9,22.7
1984,2.5,2.9,3.1,3.2,4.1,6.1,8.8,10.8,14.0
1985,1.7,1.8,2.4,4.4,7.0,9.6,18.5,31.5,43.1
1986,3.0,4.0,4.7,5.7,8.9,12.1,18.5,21.0,41.9
1987,2.6,3.2,4.6,5.4,6.1,9.9,15.2,17.3,29.9
1988,1.2,1.7,2.3,3.5,5.3,7.8,13.1,15.4,24.2
1989,4.6,4.8,5.2,5.9,6.4,7.2,13.6,18.0,25.2
1990,2.2,3.0,3.4,5.1,5.7,8.2,15.6,23.0,23.7
1991,3.8,6.5,8.1,8.1,8.6,9.0,18.4,26.7,31.4
1992,1.5,1.9,2.4,3.0,4.9,7.1,10.2,12.4,17.0
1993,2.3,3.3,3.9,4.5,5.0,8.1,19.7,23.6,27.7
1994,2.2,2.8,3.2,4.6,7.8,14.4,15.6,16.5,22.6
1995,,,,,6.5,8.5,14.6,15.6,22.0
1996,,,,,5.8,5.8,9.0,10.4,13.7
1997,,,,,9.9,10.5,13.9,22.1,41.4
1998,,,,,10.6,10.7,13.1,17.3,20.3
2000,,,,,5.4,6.2,9.6,13.8,20.0
2001,,,,,5.5,9.4,11.8,16.7,21.7
2002,,,,,5.8,10.7,21.7,26.7,31.1
2003,,,,,6.3,9.4,11.7,15.0,19.9
2004,,,,,15.8,20.4,26.9,34.4,36.7
2005,,,,,11.1,11.2,,,24.6
