Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,1.3,2.3,2.3,3.8,6.1,9.7,18.5,30.2,33.8
1973,3.6,4.1,5.1,8.1,9.7,11.9,21.8,37.1,58.9
1974,1.5,2.3,2.8,3.8,5.6,8.4,17.3,23.6,38.1
1975,6.9,7.1,8.6,8.6,11.7,13.5,27.4,40.1,49.5
1976,6.9,7.9,9.1,10.7,11.9,17.0,36.8,43.2,53.1
1978,3.6,3.6,3.6,6.0,10.9,16.1,32.3,50.2,67.5
1979,3.3,3.9,4.9,8.0,12.8,18.8,30.8,44.5,60.4
1980,2.4,3.1,4.7,7.6,11.0,12.4,22.1,34.9,43.8
1981,3.1,5.0,5.7,7.7,10.7,15.3,29.4,37.0,45.8
1982,3.1,3.1,4.5,6.5,12.3,18.6,22.5,25.8,26.0
1983,3.6,5.2,6.2,8.8,12.6,18.0,27.0,37.2,37.2
