Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1976,,,,,6.9,11.2,15.5,19.1,21.6
1977,,,,,6.1,8.1,12.7,18.0,19.1
1978,,,,,6.1,8.9,19.9,28.4,28.4
1979,,,,,11.2,12.1,12.2,12.2,12.4
1980,,,,,17.2,17.2,17.2,26.4,26.6
1981,,,,,11.4,12.3,17.7,30.8,41.0
1982,,,,,7.7,12.6,21.2,25.2,25.3
1983,,,,,6.1,8.9,13.4,15.8,21.4
1984,,,,,22.2,23.2,23.7,26.0,26.2
1985,,,,,6.8,7.9,12.7,13.8,18.7
1986,,,,,7.6,14.6,16.8,16.8,17.8
1987,,,,,15.4,19.0,27.6,27.6,29.0
1988,,,,,4.9,7.8,11.6,17.7,21.8
1989,,,,,18.0,18.0,18.0,18.0,32.2
1990,,,,,5.0,6.7,16.2,23.4,29.0
1991,,,,,6.0,7.8,11.9,12.3,12.7
1992,,,,,22.5,23.3,25.2,32.6,47.6
1993,,,,,6.6,9.7,17.9,33.5,45.8
1994,,,,,5.6,6.8,12.2,13.9,14.9
1995,,,,,6.3,8.9,,,20.8
1996,,,,,6.1,9.4,12.0,12.0,17.4
1997,,,,,9.0,10.8,11.0,11.0,11.8
1998,,,,,37.0,41.7,53.2,53.2,53.2
2001,,,,,4.7,5.8,14.3,20.3,24.3
2002,,,,,5.3,9.8,15.8,27.6,47.1
2003,,,,,6.0,10.5,17.7,22.2,26.8
2004,,,,,12.4,12.4,14.4,17.5,21.1
2005,,,,,10.0,10.0,24.0,27.2,43.2
