Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,4.1,5.8,7.6,10.4,12.7,14.7,23.1,37.6,50.8
1970,3.6,6.1,9.1,10.9,14.5,20.6,24.9,31.2,41.1
1971,2.0,3.3,3.8,4.8,8.9,16.5,39.9,54.6,58.2
1972,5.3,5.6,6.6,9.4,13.7,20.1,27.2,46.5,60.7
1973,5.6,8.4,10.4,13.0,14.7,18.0,27.9,38.6,55.6
1974,4.6,7.9,11.4,15.5,20.1,21.3,30.5,41.4,45.7
1975,5.8,10.2,10.4,11.2,15.7,21.6,29.7,45.7,60.5
1976,7.6,10.2,15.0,25.4,30.5,34.0,35.8,38.4,38.4
1977,4.8,6.3,6.9,10.2,11.9,17.0,27.9,45.0,47.2
1978,3.5,5.0,5.9,9.0,9.0,13.5,20.3,29.0,34.3
1979,5.9,9.1,12.8,17.1,20.1,21.0,29.6,46.4,57.8
1980,2.8,4.1,6.5,9.3,14.9,20.8,41.8,52.6,58.7
1981,4.6,5.6,6.1,7.7,11.9,19.4,39.0,61.1,66.1
1982,2.1,3.0,3.6,5.1,8.1,14.2,26.4,37.5,57.9
1983,2.6,3.8,4.2,6.5,10.4,17.4,36.8,50.4,62.6
1984,4.1,7.2,10.0,15.7,19.2,23.3,25.0,27.5,30.6
1985,4.5,7.1,7.5,10.6,16.3,26.1,40.6,49.6,55.1
1986,3.0,4.5,5.5,7.1,10.9,13.1,28.6,39.0,40.8
1987,3.5,6.9,9.7,11.2,11.7,16.5,28.5,39.1,42.8
1988,3.3,5.4,5.8,8.4,13.4,18.0,26.4,31.3,33.0
1989,3.5,5.5,5.7,7.0,8.5,14.0,23.3,32.5,37.9
1990,4.5,6.8,9.1,11.1,14.7,16.5,27.5,35.0,35.8
1991,5.5,6.1,7.6,10.1,17.4,19.1,34.0,53.9,67.4
1992,4.0,6.9,10.2,14.3,18.4,20.0,29.9,,
1993,10.6,20.7,21.7,21.7,22.0,22.0,22.0,35.0,40.1
1994,8.6,13.1,14.4,16.4,17.8,19.0,31.6,34.1,37.9
1995,7.3,9.0,9.2,9.2,9.2,12.5,24.4,41.8,50.1
2004,3.8,4.4,6.0,8.9,13.9,22.2,47.9,49.6,53.9
