Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1989,1.7,2.2,2.4,3.2,5.1,7.1,16.4,21.2,35.8
1990,3.7,6.0,8.4,10.4,14.1,17.7,29.4,34.9,52.4
1991,1.7,2.9,4.4,6.7,10.6,16.0,19.3,25.1,34.2
1992,3.0,4.7,5.1,5.5,9.5,14.7,20.6,24.4,35.4
1993,2.3,3.9,5.0,5.2,6.6,10.5,20.6,25.8,36.5
1994,2.5,4.1,5.6,9.7,15.1,20.1,30.1,32.4,36.8
1995,4.4,6.0,6.6,8.0,9.8,16.3,32.9,43.9,68.5
1996,6.7,8.5,10.8,14.4,16.7,19.8,31.8,45.9,60.0
1997,2.8,4.7,5.4,6.4,9.6,11.8,24.7,38.7,44.1
1998,8.1,11.3,13.7,15.7,16.3,16.5,18.3,27.0,37.1
1999,1.2,2.0,2.4,3.6,6.5,10.5,,,47.0
2000,2.0,2.4,2.9,3.6,6.1,9.5,15.1,24.8,28.8
2001,2.4,3.6,4.4,4.9,6.7,11.1,20.2,32.4,35.4
2002,1.8,2.0,2.4,3.5,5.0,8.6,18.8,26.9,38.3
2003,2.8,3.2,4.0,7.2,12.2,21.2,54.0,83.3,115.0
2004,3.9,4.3,4.7,6.1,9.0,14.0,24.8,38.0,46.5
2005,1.6,2.3,2.9,4.4,7.7,12.4,19.0,29.8,35.9
2006,4.7,7.8,8.4,12.4,13.0,15.8,33.0,48.0,64.4
2008,2.3,3.0,3.0,5.1,8.9,13.6,29.2,36.7,52.9
2009,2.7,2.9,2.9,4.9,7.2,10.5,20.3,32.2,46.7
2010,1.9,2.4,3.1,5.0,8.1,15.1,34.8,51.6,67.4
2012,1.2,2.0,2.7,4.6,8.1,14.9,24.2,33.9,45.4
2013,2.5,4.6,6.4,8.7,10.4,14.8,27.0,37.6,45.8
2014,2.8,4.7,6.0,6.3,12.0,22.0,46.0,52.0,52.0
2015,3.2,6.2,7.2,8.7,10.7,15.1,23.4,33.4,42.2
2016,2.9,3.5,4.6,6.4,10.5,15.3,27.8,35.6,47.6
2017,1.4,2.0,3.0,4.4,6.8,10.4,26.6,39.6,50.0
