Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,9.7,16.8,19.8,22.6,25.1,36.6,54.7,61.1,89.3
1963,9.9,15.5,22.9,30.0,30.7,30.7,31.7,39.1,39.6
1964,5.6,8.6,10.9,15.5,21.6,36.8,55.4,71.1,71.1
1965,6.1,9.4,11.4,12.2,16.0,19.8,22.6,31.7,46.0
1967,10.9,19.6,21.8,24.6,24.9,32.3,45.7,46.5,48.0
1968,9.4,13.2,15.0,23.6,33.0,37.1,45.0,45.5,59.4
1969,7.6,10.7,13.0,15.0,16.3,16.3,26.2,34.5,39.6
1970,7.4,11.2,13.7,18.0,19.0,24.4,27.7,28.4,37.3
1971,8.1,9.7,11.7,16.0,19.6,27.4,29.0,43.7,43.7
1972,6.1,7.9,8.4,11.2,17.8,20.6,27.9,35.8,41.4
1973,6.9,9.4,11.2,13.5,22.4,25.4,39.6,53.6,62.5
1974,11.9,21.6,30.2,36.3,37.1,37.3,37.3,38.1,38.1
1975,11.4,13.2,14.0,19.6,29.0,30.2,38.4,42.4,42.4
1976,4.8,8.4,10.2,19.6,28.2,35.6,51.3,67.6,79.0
1977,7.6,8.9,13.5,20.8,27.7,27.7,30.2,31.5,58.7
1978,10.7,12.5,19.0,24.3,26.4,42.6,47.6,54.0,54.6
1979,4.8,7.1,8.8,12.4,17.2,20.8,23.0,41.1,41.8
1980,10.7,14.8,19.5,21.0,22.0,24.6,24.7,28.4,31.5
1981,,,,,26.6,52.6,65.0,65.0,69.4
1982,12.5,18.4,21.4,24.6,29.5,51.9,90.9,93.8,93.8
1983,8.8,10.8,12.4,18.4,20.4,23.0,23.7,39.3,47.8
1984,11.8,13.0,13.7,18.7,20.8,26.6,34.0,34.0,46.8
1985,6.5,10.5,14.6,14.6,14.7,27.7,29.2,29.2,37.8
1986,8.1,10.1,13.3,17.2,21.2,23.2,24.9,27.2,43.8
1987,7.2,8.7,11.6,19.7,21.4,29.0,35.5,42.2,54.5
1988,10.3,12.2,12.4,14.7,20.0,28.9,32.4,42.2,51.3
1989,6.0,7.8,8.7,12.5,16.8,30.0,41.2,42.4,42.4
1990,5.6,9.8,12.8,15.3,21.8,26.4,,44.4,48.6
1991,7.6,13.6,14.4,20.4,26.0,29.5,35.0,35.0,38.6
1992,14.6,20.4,27.0,33.0,34.9,49.8,68.4,70.0,75.6
1993,5.8,8.1,12.0,18.0,23.0,31.2,42.9,43.3,45.6
1994,8.1,12.5,13.6,15.5,19.6,21.4,23.8,26.5,35.4
1995,5.3,8.9,11.8,20.6,22.2,36.5,82.2,103.0,107.1
1996,10.4,13.7,14.7,15.1,16.4,21.8,36.0,56.0,66.8
1997,11.8,15.0,18.2,18.2,18.2,21.4,32.8,44.6,48.0
1998,7.0,11.2,13.2,14.8,15.8,15.8,16.0,26.0,39.8
1999,9.2,13.6,15.4,19.6,24.4,29.6,33.8,45.4,53.8
2000,8.6,13.0,16.2,18.2,24.0,24.0,35.6,38.4,44.8
2001,6.2,12.2,14.8,16.2,19.4,21.4,21.4,29.2,38.6
2002,5.6,7.0,8.6,9.0,11.0,16.0,23.6,33.8,34.0
2003,13.0,17.0,18.6,21.0,24.0,26.6,34.8,38.6,40.8
2004,5.6,8.2,10.2,12.8,15.0,25.8,30.6,30.6,37.0
2005,7.6,13.0,14.8,20.8,25.4,35.8,40.6,41.6,54.0
2006,10.8,12.0,13.8,20.8,28.0,34.6,53.6,71.8,76.4
2007,8.0,12.6,14.0,14.4,18.2,19.6,24.6,29.2,40.2
2008,10.6,14.6,15.8,16.8,17.4,19.2,24.0,29.8,40.8
2009,12.6,18.4,20.6,31.0,36.2,36.6,38.0,38.2,50.0
2011,9.4,13.6,16.4,25.8,25.8,27.2,55.2,86.2,94.8
2012,5.4,7.8,10.6,12.6,12.6,17.8,28.8,39.8,45.0
2013,7.8,11.4,15.8,23.4,28.4,31.8,47.0,57.0,57.0
2014,7.8,9.8,13.0,19.8,29.4,34.2,37.0,40.4,53.2
2015,7.0,11.2,12.8,13.8,13.8,15.8,23.8,36.0,51.0
2016,6.2,10.0,12.2,17.4,29.6,35.6,42.8,42.8,57.0
