Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,7.4,8.9,9.9,12.7,16.3,23.4,33.5,45.5,50.8
1967,9.1,10.2,11.2,13.0,16.3,24.1,24.4,24.6,33.8
1968,10.2,14.2,14.5,14.7,15.0,20.1,33.3,44.2,44.2
1969,14.5,16.3,16.5,16.5,16.8,27.2,29.5,30.0,37.6
1970,9.9,11.9,14.5,18.0,28.4,40.1,48.3,54.6,62.7
1971,9.4,13.7,15.5,18.8,21.3,27.9,51.8,63.0,71.1
1972,7.4,9.7,11.7,13.2,15.2,24.1,32.8,41.9,50.5
1973,12.2,19.8,20.1,27.4,31.0,32.3,46.2,54.6,55.4
1974,6.3,8.6,9.4,11.9,18.0,22.1,24.6,24.6,25.1
1975,10.2,13.0,14.7,21.6,26.2,34.0,46.2,51.6,54.4
1976,16.5,17.0,20.1,22.6,24.6,37.1,49.5,68.8,79.0
1977,10.2,10.7,10.9,11.4,12.4,18.3,23.6,45.7,53.6
1978,6.7,7.7,8.7,9.9,14.0,24.6,35.4,36.3,37.6
1979,7.8,10.1,15.1,26.0,40.5,44.0,44.0,44.0,47.2
1980,7.0,10.6,14.0,21.0,32.8,33.3,33.3,33.3,33.3
1981,6.7,10.4,12.9,17.5,23.2,37.7,53.4,71.1,97.8
1982,5.8,8.8,12.4,17.8,19.3,26.9,35.0,35.0,35.8
1983,6.4,10.2,12.3,19.1,26.6,28.1,36.8,43.5,58.5
1984,8.4,14.7,19.0,21.5,22.4,25.5,39.7,49.0,52.4
1985,4.7,8.8,8.8,11.1,15.5,19.4,34.6,41.1,48.9
1986,7.7,9.5,10.8,13.5,14.9,28.0,41.1,47.2,67.4
1987,5.2,10.1,14.6,18.2,21.4,23.9,33.3,34.9,39.6
1988,6.2,7.5,8.6,9.1,11.8,14.4,23.3,24.2,31.4
1989,4.9,8.0,10.0,12.0,12.0,18.3,28.6,48.8,60.6
1990,5.2,10.2,12.5,18.8,25.2,30.5,,,61.2
