Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,14.2,18.5,22.4,27.9,31.0,32.5,36.8,43.2,66.0
1965,6.1,7.4,7.4,10.7,15.2,27.7,37.3,41.4,43.9
1966,6.6,7.6,8.9,14.7,26.2,35.3,50.5,96.0,98.6
1967,13.5,18.0,21.1,25.1,27.4,27.4,52.1,52.1,52.1
1968,6.3,12.7,17.5,29.0,46.5,53.6,84.8,105.9,111.8
1969,6.1,10.4,13.5,15.2,16.5,18.3,20.6,23.6,32.8
1970,7.6,9.9,10.7,15.7,19.6,22.6,23.4,24.1,25.4
1972,7.1,12.4,13.5,15.2,16.8,16.8,29.2,32.8,33.3
1973,6.9,10.2,15.2,22.6,24.6,26.9,33.5,34.8,42.7
1974,9.4,15.2,17.3,20.6,20.8,25.4,31.0,32.0,51.3
1976,7.1,14.0,14.5,16.0,17.0,22.1,30.0,30.0,30.2
1977,6.3,12.7,15.2,16.8,22.6,24.1,34.5,50.0,51.1
1978,9.1,11.8,14.4,15.0,15.0,22.1,41.6,49.0,61.2
1979,8.4,9.0,12.4,16.7,19.2,21.1,37.4,56.8,59.4
1980,10.2,13.7,13.7,13.7,15.3,22.3,33.1,37.3,44.0
1981,12.2,22.3,22.7,37.6,43.9,44.2,44.2,44.2,45.0
1982,7.8,11.8,17.5,25.0,29.3,33.1,39.8,41.2,50.1
1983,10.2,16.7,18.2,26.5,30.4,31.6,42.2,42.6,43.2
1984,8.5,13.3,14.3,21.2,32.2,36.7,39.9,51.2,54.2
1985,10.0,14.2,20.9,27.8,32.0,32.9,64.5,92.5,117.3
1986,7.3,10.9,14.2,16.7,19.7,21.3,32.4,33.7,50.2
1987,,,,,,,,,
1988,7.5,9.6,11.2,12.3,17.7,20.5,21.7,27.3,41.3
1989,5.7,9.5,11.0,12.5,13.2,26.0,26.4,33.8,47.6
1990,9.1,18.2,22.8,23.9,28.3,30.1,33.7,40.2,61.6
1992,10.3,14.4,16.5,18.1,20.6,23.3,38.2,38.8,38.8
1993,4.8,6.3,7.4,10.9,14.6,19.2,40.7,42.0,44.0
1994,8.4,8.4,9.8,12.1,15.4,19.6,35.1,60.7,64.2
2007,8.6,12.8,15.2,18.4,23.8,25.4,35.6,38.8,52.8
2008,6.4,12.4,16.6,28.0,42.2,58.0,61.6,63.0,80.8
2009,8.4,13.2,16.6,17.2,17.2,21.2,35.2,36.8,38.0
2010,6.4,9.2,12.0,13.8,17.6,18.2,37.0,41.8,47.6
2011,5.6,7.4,8.4,12.6,13.2,13.2,24.0,43.6,47.6
2012,6.2,8.4,10.4,14.6,18.6,20.4,23.6,23.6,27.6
2013,5.8,10.8,12.2,15.0,17.2,17.2,21.4,33.0,45.8
2014,16.0,24.4,26.2,26.6,27.2,28.0,29.0,41.0,41.8
