Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,9.1,9.7,11.4,22.6,30.5,35.3,40.6,40.6,40.6
1962,10.7,17.8,23.4,27.2,27.2,27.4,34.0,34.0,39.9
1963,7.1,11.2,14.2,21.3,29.5,29.5,29.5,29.5,48.0
1964,5.6,8.4,9.4,13.5,14.5,21.1,43.7,65.8,66.3
1965,8.1,11.4,13.0,23.6,37.1,54.4,57.9,62.2,70.9
1966,11.2,16.0,16.8,18.3,18.3,25.4,42.2,48.5,48.5
1967,16.8,21.6,26.4,37.3,38.9,48.8,61.7,74.2,74.4
1968,8.6,9.7,10.7,11.9,13.0,20.3,20.3,35.1,40.4
1969,7.1,12.4,16.5,18.5,37.1,38.9,38.9,41.9,49.8
1970,16.8,20.3,25.4,48.3,80.8,112.5,118.4,118.4,118.4
1971,6.9,11.4,11.9,14.5,21.8,31.7,35.8,40.6,40.6
1972,7.1,11.4,13.2,18.5,26.2,26.7,36.8,43.7,43.7
1973,23.9,32.8,42.2,56.1,59.7,61.0,73.7,79.5,83.6
1974,6.1,8.9,11.4,12.2,15.5,27.4,46.5,48.0,53.1
1975,9.1,13.0,15.7,16.5,23.4,27.9,28.4,36.6,36.6
1976,6.6,9.9,11.7,13.0,13.7,16.5,22.4,27.4,27.7
1977,5.3,9.4,13.2,16.5,17.5,22.1,23.6,35.6,37.1
1980,10.9,13.6,16.2,19.2,19.7,29.6,29.7,29.7,40.5
1981,7.0,8.0,8.4,9.8,14.2,15.6,22.4,22.7,26.2
1982,,,,,,,77.0,154.0,154.0
1983,6.1,6.6,8.9,14.7,20.3,22.2,24.8,24.8,27.6
1984,5.2,7.5,10.3,13.8,18.3,19.4,23.8,29.5,34.3
1985,17.3,17.5,17.5,17.5,17.8,18.0,18.5,25.8,25.8
1986,8.2,14.9,21.7,23.9,23.9,24.0,24.0,24.0,24.0
1987,5.2,6.5,9.7,11.3,14.2,18.4,,37.4,37.4
1988,9.5,13.1,15.8,18.7,21.9,25.2,,,93.4
1989,4.4,5.4,6.5,8.0,10.3,10.6,,,75.8
1990,4.8,5.8,6.9,8.3,8.5,11.4,24.3,25.7,28.6
1999,15.3,23.9,27.7,35.6,60.9,68.9,69.5,74.3,74.7
2000,,,,,27.1,27.7,27.7,38.8,38.8
2001,,,,,19.0,26.9,28.8,28.8,28.8
2002,6.3,12.6,18.8,21.8,22.0,22.0,34.6,43.9,52.2
