Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1953,2.5,3.3,4.3,5.3,7.4,9.7,13.0,14.5,20.6
1954,2.0,3.8,5.6,7.1,7.4,12.4,20.6,24.9,25.7
1955,3.0,4.3,4.8,4.8,7.1,8.9,13.0,14.2,15.7
1956,1.3,2.0,2.5,3.3,4.6,8.6,15.7,15.7,15.7
1957,3.6,4.1,4.1,4.1,4.1,6.1,15.0,19.3,29.0
1958,8.1,14.5,17.3,21.1,25.1,25.4,25.4,25.4,25.4
1959,2.3,2.5,2.8,4.3,4.3,7.6,13.5,16.8,18.0
1960,2.3,4.3,5.6,5.6,5.6,8.6,13.2,14.5,15.0
1961,3.6,4.3,5.3,6.3,6.9,10.9,13.5,19.8,21.1
1962,2.8,4.8,5.3,5.6,6.3,8.4,13.2,13.2,19.0
1963,1.8,3.0,3.8,4.8,7.4,13.2,15.5,15.7,19.0
1964,4.3,8.6,9.4,14.2,19.8,23.9,24.1,26.7,26.9
1965,2.5,4.8,5.6,7.1,10.2,13.0,14.5,17.5,17.8
1966,,,,6.9,9.9,13.0,15.5,15.5,15.7
1969,1.8,2.8,4.1,5.8,8.6,9.7,14.5,15.2,18.3
1972,4.6,7.1,8.6,12.4,13.5,16.3,22.1,26.4,26.9
1973,1.8,2.5,3.3,5.8,8.1,10.2,17.3,21.8,23.9
1974,6.9,11.9,14.0,19.8,20.6,22.4,23.1,23.6,23.6
1975,2.5,4.1,5.1,6.9,7.6,10.7,17.3,17.3,17.8
1976,2.5,4.3,4.8,7.1,8.6,9.4,18.5,18.5,18.5
1977,3.0,5.1,6.6,10.9,14.7,15.0,17.3,18.5,20.1
1978,2.2,2.6,3.1,4.2,5.9,10.1,14.4,17.4,18.8
1979,2.8,3.6,4.6,7.6,14.5,20.6,22.4,24.1,28.1
1980,2.7,3.5,3.8,5.9,11.1,13.9,15.6,16.3,18.6
1981,2.9,5.3,6.0,7.3,9.0,13.2,18.8,20.7,25.4
1982,6.7,9.2,12.3,12.9,16.2,20.8,22.4,22.7,41.8
1983,5.6,7.1,7.7,9.4,10.4,12.6,18.2,25.5,28.5
1984,3.7,4.2,4.2,4.6,6.0,11.1,16.0,17.4,22.8
1985,9.6,11.6,12.2,12.4,12.7,13.5,16.2,23.2,25.2
1986,7.4,9.1,9.1,9.1,12.0,12.4,14.2,14.2,21.4
1987,3.2,3.4,3.4,4.8,6.9,12.5,25.4,30.5,31.5
1988,2.7,4.4,5.4,7.3,9.8,16.0,29.0,37.9,38.4
1989,12.2,15.3,19.2,25.2,27.3,29.8,37.4,42.7,47.8
1990,4.0,4.5,4.8,5.0,7.7,12.5,17.7,25.5,32.5
1991,3.0,4.2,4.4,4.7,5.0,8.3,8.6,14.8,18.3
1992,2.3,2.9,3.9,5.4,8.9,14.0,22.0,28.9,33.0
1993,3.5,4.4,6.1,7.5,8.5,10.7,15.3,21.9,27.3
1994,3.1,3.8,4.8,8.4,10.8,11.4,14.7,21.8,22.0
1995,3.0,3.8,3.8,5.2,8.9,12.2,13.9,21.4,21.6
1996,3.2,4.0,4.5,5.9,8.0,14.0,19.1,21.6,24.2
1997,6.6,11.6,12.5,17.7,23.7,26.2,26.3,26.3,26.3
1998,5.9,7.1,8.1,9.1,10.3,13.0,19.3,25.7,30.0
1999,3.0,3.9,4.2,6.2,9.9,11.6,19.0,19.4,19.4
2000,3.7,5.1,5.9,6.5,8.2,10.1,13.8,17.7,22.4
2001,2.6,3.8,4.4,6.6,13.0,13.7,13.7,15.7,16.9
2002,1.5,2.6,3.3,3.5,5.5,6.4,,,16.8
