Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1993,3.8,6.0,6.2,7.4,8.8,11.6,18.8,19.8,24.7
1994,2.2,3.6,4.4,6.0,10.1,16.2,37.5,43.5,59.6
1997,1.4,1.9,2.6,3.7,6.0,10.4,19.4,31.1,49.8
1998,3.7,5.4,7.6,9.5,11.7,13.7,25.2,42.2,47.1
1999,6.5,7.0,7.2,8.3,12.7,19.0,25.2,39.0,50.5
2000,,,,,,16.0,25.5,29.1,32.8
2001,1.9,2.5,2.7,4.1,6.9,10.6,18.4,30.1,33.7
2002,3.1,5.6,6.2,6.8,8.8,15.1,27.5,45.7,59.4
2003,2.5,4.8,5.8,6.2,8.7,11.7,15.9,26.6,38.7
2004,3.6,5.0,6.9,8.5,11.9,12.7,,,31.4
2005,2.1,2.3,2.9,5.4,8.1,14.8,29.9,31.4,35.2
2006,2.1,2.8,3.6,4.8,7.8,10.4,17.2,28.9,46.0
2007,2.1,2.8,3.5,5.0,7.5,12.9,25.3,38.7,43.7
2008,2.6,4.8,7.1,12.9,17.6,24.8,46.9,53.3,54.5
2009,1.2,1.4,2.0,3.7,5.7,9.8,19.0,24.5,32.5
2010,2.7,3.9,5.8,7.8,8.0,13.3,,,58.0
2011,3.3,4.4,4.6,7.4,11.5,18.5,33.0,39.8,41.6
2012,3.8,6.0,7.2,9.0,15.2,18.8,23.0,30.2,47.4
2013,3.2,4.8,5.6,8.8,9.8,9.8,19.2,21.6,27.8
2014,2.2,3.4,4.2,5.6,9.2,14.8,20.4,25.8,27.6
2016,1.2,1.8,2.6,4.0,6.4,11.6,27.8,45.8,47.2
