Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1985,2.4,4.4,5.7,8.7,10.9,17.7,31.5,47.9,58.4
1986,9.6,12.2,14.1,20.9,23.5,25.2,42.8,52.5,80.8
1987,5.0,9.4,11.4,16.5,22.2,25.2,25.2,31.3,41.3
1988,8.8,11.3,13.3,20.2,25.5,30.0,38.0,38.1,38.4
1989,10.4,16.7,22.0,24.2,24.4,24.5,32.1,43.9,55.8
1990,8.2,12.2,14.7,16.5,18.0,22.0,27.5,49.7,51.4
1993,10.8,18.5,22.4,30.7,34.6,38.4,39.4,40.7,42.7
1994,8.7,11.2,11.4,13.1,17.8,22.9,33.1,38.4,40.4
1995,10.0,13.2,16.4,19.1,23.7,28.2,51.6,54.0,61.8
1998,9.1,12.2,12.7,19.7,27.6,32.3,37.0,37.0,41.2
1999,7.3,11.7,12.7,19.0,19.4,22.6,35.8,48.8,59.0
