Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,7.6,9.1,9.4,9.7,12.7,22.9,37.1,51.8,56.6
1962,4.8,5.3,7.6,8.4,13.5,19.8,39.9,59.2,60.7
1963,3.8,6.1,7.9,10.4,17.0,25.7,45.5,72.9,93.0
1964,5.1,6.1,8.4,14.7,20.8,32.0,54.4,57.7,74.2
1966,5.3,8.6,9.9,13.5,18.0,21.8,40.1,46.2,55.9
1967,4.3,6.9,9.1,12.7,20.3,30.0,46.7,66.3,96.8
1968,8.6,13.2,15.7,18.5,23.4,25.7,45.7,57.4,79.0
1969,4.8,7.6,8.1,9.9,18.3,29.2,55.1,69.3,69.6
1970,5.3,8.1,9.9,15.5,22.9,35.6,48.5,58.2,63.8
1971,4.1,6.6,8.4,15.7,26.7,33.3,47.5,55.1,56.9
1972,7.1,8.9,11.4,13.5,19.0,26.4,40.6,45.2,51.6
1973,4.1,5.8,6.9,10.9,13.2,22.1,43.9,62.7,73.4
1974,5.3,8.1,9.7,15.7,17.3,25.9,42.2,52.6,53.6
1975,3.3,4.3,5.6,7.9,11.7,15.7,34.5,56.6,86.1
1976,4.3,7.1,9.1,11.4,21.8,30.5,47.5,64.3,86.1
1977,5.8,9.9,12.7,15.0,21.8,32.8,48.8,57.4,59.9
1978,7.5,10.7,12.5,13.9,14.5,22.7,46.1,47.9,58.8
1979,5.3,9.1,10.8,16.8,19.0,23.2,48.1,50.3,51.6
1980,7.1,9.2,12.9,18.8,21.3,24.3,41.9,53.9,65.0
1981,7.1,13.1,19.6,33.3,52.1,69.2,115.9,124.8,134.8
1982,2.2,3.8,4.6,7.3,11.9,20.6,43.2,58.3,85.4
1983,5.7,8.3,9.7,13.5,17.0,28.1,64.2,66.8,66.8
1984,6.2,8.8,11.6,19.9,27.0,39.0,49.3,60.5,61.5
1985,5.5,7.3,7.6,8.2,11.6,17.9,33.2,39.7,48.6
1986,3.3,5.4,6.4,8.3,9.6,16.2,32.9,41.4,64.2
1987,4.4,8.5,10.7,16.0,20.7,27.3,53.6,69.5,73.2
1988,3.8,6.8,10.0,14.8,16.0,27.4,49.9,75.5,81.0
1989,6.0,6.8,7.3,11.3,17.9,26.9,52.0,54.0,54.0
1990,4.6,7.0,9.0,11.4,18.2,24.7,41.0,56.6,81.0
1991,4.9,5.9,7.8,12.0,15.4,20.5,29.6,45.8,64.0
1993,4.8,5.4,7.7,10.5,20.1,29.7,48.2,65.3,67.5
1994,3.7,6.4,7.3,12.7,14.6,28.6,38.2,47.5,61.9
1995,9.8,11.7,14.4,16.2,18.2,25.2,29.6,41.6,55.5
1996,8.1,13.0,16.7,21.3,23.0,31.0,60.2,71.3,75.8
1997,8.3,12.5,14.1,14.9,17.8,20.8,41.1,51.8,66.4
1998,7.5,10.0,12.8,18.9,28.5,35.4,59.0,82.4,84.1
1999,4.8,8.4,11.2,13.4,16.8,30.2,37.2,44.6,67.4
2000,6.8,7.7,8.6,9.5,16.6,31.6,73.6,85.6,110.8
2001,4.3,7.0,8.8,14.8,19.4,24.4,46.2,52.8,67.4
2002,4.6,8.8,12.6,19.0,21.4,33.2,48.0,55.0,64.0
2003,10.0,12.8,18.2,29.6,36.4,44.8,60.2,83.8,86.4
2004,3.6,5.0,5.8,7.4,10.8,13.6,24.6,30.0,47.8
2005,5.4,7.0,7.4,8.6,15.4,19.4,37.6,55.4,71.6
2006,4.6,7.4,11.0,13.4,18.6,28.6,45.2,52.2,74.0
2007,7.2,10.0,13.6,17.6,20.4,24.8,51.0,65.2,66.6
2008,5.6,9.2,11.8,15.4,15.6,17.4,27.8,36.6,48.6
2009,5.2,9.8,13.4,22.4,35.8,37.8,57.2,71.2,101.4
2011,4.4,8.6,12.6,20.4,29.8,40.0,51.8,57.6,63.6
2012,8.2,14.8,18.0,25.2,48.8,66.2,69.0,69.0,69.8
2013,3.0,5.6,6.8,7.6,12.0,17.2,33.2,39.6,61.6
2014,4.6,7.2,8.0,9.0,12.0,18.8,27.8,32.0,43.6
2015,4.8,7.6,8.4,13.2,15.0,22.6,40.2,46.6,46.6
2016,4.6,7.8,9.0,13.6,24.0,41.8,88.0,162.2,194.4
