Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,11.7,20.3,22.9,35.1,41.9,65.8,77.2,77.2,77.2
1963,12.7,20.8,24.9,27.2,34.0,46.0,80.3,82.8,82.8
1964,6.9,11.4,16.8,20.3,30.5,40.9,58.7,69.6,69.6
1965,4.6,7.1,9.1,13.7,19.0,19.0,31.7,36.8,63.8
1966,10.4,10.9,13.5,13.5,16.5,21.6,26.9,37.1,45.0
1967,10.4,12.7,15.7,17.8,24.1,30.5,49.3,56.6,56.6
1968,7.6,9.7,9.9,13.5,18.0,32.3,65.8,78.2,94.2
1969,18.3,25.7,31.7,31.7,31.7,31.7,31.7,36.1,53.3
1970,6.3,10.2,12.4,18.3,24.4,29.0,36.3,36.3,42.2
1971,7.6,10.9,13.5,16.0,17.8,17.8,24.1,29.5,34.5
1972,7.6,10.2,14.7,19.3,19.3,19.3,25.7,26.7,30.0
1973,7.4,12.2,17.3,23.4,26.7,27.2,31.2,53.3,67.8
1974,6.3,10.7,13.2,15.7,16.3,16.3,24.6,30.0,39.9
1975,10.4,13.7,18.0,21.1,24.4,26.4,37.1,37.3,39.4
1976,8.4,13.5,15.7,17.8,19.3,32.3,34.3,34.3,43.4
1977,12.7,17.5,19.3,27.7,46.2,57.4,81.3,81.3,81.8
1978,5.7,7.3,11.0,15.5,23.6,28.8,40.5,45.6,47.2
1979,6.6,13.2,19.6,20.4,34.8,40.8,41.0,53.4,55.0
1980,10.0,16.1,21.0,27.5,29.0,29.3,30.0,35.3,39.0
1981,12.4,12.8,13.0,15.8,15.8,18.3,38.4,43.6,46.0
1982,3.6,6.4,6.9,8.9,11.4,18.8,23.9,25.8,28.6
1983,,,9.8,11.6,17.9,31.6,64.2,70.0,70.0
1984,7.0,10.5,12.4,18.7,30.3,35.3,37.2,37.2,37.2
1985,7.4,12.0,17.0,22.7,22.7,33.0,57.0,60.3,62.0
1986,,,,,15.6,15.8,29.3,29.7,36.4
