Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,2.0,3.8,4.3,5.1,8.6,15.5,31.2,47.8,59.2
1968,2.5,4.6,5.1,6.6,8.6,15.5,29.2,38.9,53.8
1969,1.5,2.5,3.0,4.1,7.6,11.9,23.9,35.8,46.2
1970,2.0,3.0,3.6,6.1,10.4,15.7,29.0,37.8,39.4
1971,1.3,2.0,2.5,4.1,8.1,15.5,32.8,54.1,87.4
1972,2.8,4.3,5.3,7.6,11.9,19.6,44.4,69.3,107.7
1973,2.0,3.0,4.3,5.8,7.9,13.0,32.3,47.8,63.5
1974,2.3,3.0,4.3,6.1,8.1,13.0,26.2,40.1,67.3
1975,2.5,3.3,3.6,5.8,10.9,19.3,42.7,54.6,104.6
1976,2.5,3.8,4.3,5.3,8.9,16.3,29.5,50.3,75.9
1977,1.8,3.6,4.1,7.1,7.1,8.6,19.0,30.7,42.4
1978,2.4,4.7,6.8,12.6,18.4,24.8,31.6,38.4,42.9
1979,2.4,3.5,3.7,4.9,8.5,15.2,31.0,53.4,92.3
1980,2.7,3.7,5.3,7.1,12.1,18.6,41.2,56.1,74.6
1981,2.2,3.0,3.9,5.5,8.3,13.1,24.7,36.6,50.1
1982,1.5,2.6,3.7,7.0,12.1,21.7,45.8,68.2,94.9
1983,3.3,4.0,4.8,7.5,9.6,15.6,32.8,50.0,60.1
1984,3.4,4.6,5.0,6.3,7.3,14.5,31.6,47.4,58.5
1985,2.2,3.0,3.6,4.6,8.2,15.6,29.0,43.4,50.6
1986,2.4,3.2,4.4,7.4,12.1,23.4,63.8,99.2,149.6
1987,2.7,3.3,3.5,5.0,9.2,17.2,40.5,69.6,80.9
1988,2.1,2.6,3.4,6.1,10.1,19.3,37.9,43.2,52.9
1989,2.1,3.8,5.0,6.0,11.0,16.9,32.0,50.1,80.7
1990,2.5,3.1,4.4,6.8,10.6,17.7,33.5,58.6,94.1
1991,2.0,3.0,4.0,7.1,10.6,17.0,45.5,70.0,79.9
