Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,9.0,11.6,14.1,16.7,16.7,19.2,25.8,29.5,31.8
1978,6.8,8.5,11.2,17.3,19.0,22.8,27.4,29.4,31.6
1979,7.1,11.8,16.2,19.3,21.3,27.9,35.8,40.1,40.7
1980,11.9,12.7,14.4,18.2,19.2,20.6,24.8,26.5,35.6
1981,9.1,10.8,12.0,13.8,23.2,29.3,39.0,39.9,41.6
1982,3.9,7.2,9.4,12.0,18.2,20.8,44.2,47.0,47.0
1983,5.6,7.3,9.4,11.3,15.4,19.4,,,45.0
1984,9.8,13.6,19.4,26.2,32.2,41.1,44.1,57.6,62.6
1985,5.6,7.0,7.9,11.1,19.5,37.6,58.4,67.6,69.8
1986,10.0,13.6,19.0,29.8,39.8,47.8,68.4,74.2,74.6
1987,8.5,11.2,14.0,16.4,20.0,20.0,,,36.2
1988,7.6,9.3,13.3,17.7,17.7,18.2,26.0,32.0,37.2
1989,14.3,17.9,17.9,21.0,21.9,22.0,22.0,26.5,27.2
1990,6.2,7.5,10.1,12.1,13.8,18.9,,,36.4
1991,8.5,10.1,12.5,15.5,17.8,18.6,29.9,44.8,47.4
1992,5.7,7.7,10.3,16.5,24.3,30.3,39.8,42.2,47.0
1997,6.8,12.8,18.2,33.4,38.6,43.4,48.2,65.2,65.4
1998,8.4,10.8,11.4,16.8,19.4,22.6,24.2,24.6,29.4
1999,11.2,18.4,24.2,29.4,37.8,38.0,45.2,71.0,71.0
2000,9.2,12.4,13.6,14.6,18.6,23.2,43.4,43.8,55.4
2001,7.6,11.4,13.6,15.6,15.6,21.0,48.8,59.6,59.6
2002,11.0,15.2,16.8,26.0,31.4,31.6,44.4,44.8,80.2
2003,11.2,17.6,23.6,31.2,40.0,46.0,53.2,54.2,54.2
2004,14.6,24.6,27.8,40.8,52.4,57.6,59.4,115.0,115.0
2005,12.6,22.0,27.2,38.0,44.8,54.6,85.4,90.2,114.4
2006,14.2,25.6,34.4,50.8,57.6,64.8,70.4,71.4,75.4
2007,9.6,15.2,21.2,39.2,60.6,66.0,71.2,77.0,84.2
