Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1980,5.3,10.1,11.3,14.3,16.9,18.5,25.2,27.1,29.2
1981,5.0,7.3,8.0,10.4,16.2,24.5,27.9,38.0,49.0
1982,11.4,12.3,12.3,12.3,15.1,20.3,26.6,38.7,57.4
1983,7.7,11.5,13.6,14.0,14.3,15.0,22.7,33.4,34.0
1984,5.7,7.6,8.8,11.2,14.7,,,,
1985,6.8,12.3,16.7,25.4,39.6,45.1,45.8,50.3,50.3
1986,6.4,11.3,12.6,21.8,31.1,31.2,49.7,65.4,72.0
1987,5.3,7.6,9.3,14.7,17.7,22.7,31.8,32.0,33.4
1988,7.8,14.2,19.2,28.8,39.7,41.8,61.2,64.8,76.6
1989,2.8,4.0,5.2,9.0,16.7,28.4,42.8,42.8,43.2
1990,4.9,7.1,10.7,19.8,29.5,36.6,67.3,82.4,98.0
1991,5.9,9.8,14.7,23.5,37.7,39.1,44.2,71.8,79.1
1992,7.6,10.2,10.8,12.3,17.2,25.2,32.2,33.6,46.2
1993,4.9,8.2,10.9,18.2,25.0,34.1,51.1,51.1,61.4
1994,9.8,13.1,14.3,15.3,19.6,20.4,25.7,28.4,40.6
1995,5.6,9.2,11.5,14.2,14.8,21.2,33.2,33.2,64.6
1996,10.1,13.5,13.9,14.2,16.5,24.4,29.8,39.2,39.8
1997,7.4,8.8,10.5,12.0,13.8,14.5,22.5,28.2,34.0
2001,4.4,6.1,7.4,9.3,13.6,16.2,31.4,42.8,53.6
2004,5.7,8.5,10.0,13.1,15.6,19.7,30.9,40.5,52.7
2005,5.0,8.4,9.6,11.3,16.9,24.0,42.5,57.7,62.0
2006,7.0,7.9,7.9,13.4,18.6,20.4,38.3,52.7,52.7
2007,5.7,9.8,12.2,23.7,27.9,28.1,32.8,34.0,44.4
