Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,3.3,6.1,7.6,8.9,11.2,12.7,22.1,26.9,27.7
1966,1.8,2.5,3.8,4.3,5.1,7.6,11.7,17.3,21.8
1967,3.3,4.6,4.6,4.6,4.6,8.6,14.2,14.5,14.5
1968,1.8,1.8,2.5,3.8,4.8,7.4,8.6,13.5,18.0
1969,7.4,10.4,11.4,11.9,11.9,12.2,14.5,17.0,19.3
1970,2.3,3.3,4.3,6.3,9.1,14.2,16.5,16.5,17.5
1971,2.8,3.6,3.8,5.3,7.4,8.1,11.2,13.0,13.0
1972,2.5,4.8,4.8,4.8,5.6,8.6,9.9,10.4,10.9
1973,2.3,2.5,3.0,3.3,4.1,5.8,7.6,7.6,9.7
1974,3.0,3.8,3.8,4.3,6.6,7.9,11.2,13.7,14.7
1975,1.8,3.6,5.3,7.4,7.6,7.9,9.9,10.4,10.4
1976,3.6,4.3,6.1,10.4,14.2,19.6,28.2,41.7,53.1
1977,3.3,6.6,7.4,8.4,9.1,9.1,12.4,13.0,14.5
1978,1.6,2.8,3.6,5.1,6.1,6.3,8.4,10.2,10.8
1979,2.4,2.9,3.2,3.2,4.5,4.9,6.9,7.7,11.7
1980,2.9,4.4,4.4,4.5,5.6,6.4,9.2,13.3,17.8
1981,4.1,5.9,7.5,9.5,9.8,10.0,13.8,14.4,17.5
1982,2.6,4.6,5.7,7.1,10.1,14.3,15.3,17.5,19.9
1983,1.9,2.5,3.0,3.5,5.1,6.6,15.8,25.7,34.5
1984,4.1,6.5,8.8,9.5,10.1,10.9,11.3,11.8,11.8
1985,2.6,3.8,5.0,7.3,8.1,9.1,13.9,24.2,38.1
1986,3.2,4.6,4.8,5.3,5.3,7.0,17.0,30.0,36.8
1987,1.7,2.5,3.5,4.3,5.8,7.9,14.6,18.5,22.0
1988,4.9,6.8,8.4,11.0,11.0,12.8,19.8,19.8,19.8
1989,7.7,9.9,10.2,11.1,15.0,15.0,17.7,21.8,22.4
1990,12.0,16.0,17.8,18.0,19.0,22.8,22.9,22.9,28.6
1991,10.4,11.1,11.5,12.4,12.7,12.9,15.4,15.9,22.4
1992,4.6,7.8,9.0,9.8,10.8,11.4,25.0,27.7,33.2
1993,3.2,6.4,7.6,7.9,7.9,9.5,13.9,17.2,17.4
1994,7.1,8.1,8.6,8.9,9.1,13.5,16.1,18.7,20.8
1995,3.5,4.5,6.1,8.2,9.2,13.6,15.3,20.7,22.3
1996,7.9,10.4,11.7,12.7,12.9,12.9,17.2,20.0,20.6
1997,9.3,14.3,15.6,15.9,15.9,15.9,16.7,16.9,21.9
1998,3.6,4.5,5.0,5.2,6.5,11.4,18.5,26.9,27.9
1999,2.0,3.1,4.6,5.3,5.3,8.3,15.3,15.7,17.8
2000,1.7,2.3,3.0,3.7,5.4,9.2,14.3,21.6,22.2
2001,3.3,6.1,9.1,13.9,16.3,17.9,18.3,18.3,23.7
2002,1.2,1.7,2.5,4.1,7.3,10.4,11.0,18.2,21.2
