Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,12.7,15.5,17.5,18.3,18.8,29.7,33.5,42.9,55.9
1972,9.4,9.7,9.7,9.7,16.0,21.8,42.4,64.0,80.3
1973,7.4,12.2,16.5,20.3,25.7,27.7,42.4,43.2,54.9
1974,6.1,10.7,11.7,12.2,13.0,17.0,29.5,29.5,32.8
1975,3.8,5.8,7.6,8.6,14.5,19.8,23.6,25.4,30.2
1979,7.1,10.6,14.7,15.7,16.7,17.0,28.2,35.1,35.9
1980,6.3,7.8,8.8,11.6,16.3,25.2,33.6,38.8,72.4
1981,4.0,5.7,5.7,5.7,8.9,12.0,17.7,20.5,32.1
1982,6.0,11.1,16.1,30.6,36.0,39.5,46.4,57.4,63.0
1983,3.8,6.3,8.4,10.2,18.2,20.0,31.4,38.7,55.4
1984,6.3,9.8,10.8,12.0,13.2,14.2,25.3,38.4,55.1
1985,5.4,7.0,7.8,10.0,13.6,14.8,16.0,22.8,25.9
1986,11.5,14.4,15.7,18.3,18.4,18.4,31.7,40.0,40.2
1987,15.9,18.5,19.7,20.7,21.7,21.8,29.5,32.6,45.1
1988,6.8,11.8,14.6,20.7,24.7,28.0,52.6,60.0,61.7
1989,5.4,6.3,7.4,11.1,12.3,14.4,19.2,26.5,34.4
1990,6.9,10.7,11.5,15.2,19.2,19.8,,,57.2
1991,11.0,15.5,17.7,24.4,44.6,50.0,67.9,74.7,82.6
1992,6.5,10.9,13.1,19.2,24.2,29.2,38.7,42.8,42.8
1993,12.9,16.6,22.4,24.5,27.8,30.9,38.1,70.3,89.8
1994,5.9,9.3,10.0,18.7,25.4,29.6,41.6,45.8,45.8
1995,10.0,14.0,15.3,15.3,19.2,21.0,23.5,27.2,33.8
2001,6.4,9.4,9.8,11.2,19.7,30.5,57.6,65.7,68.4
2002,8.2,14.4,16.2,18.4,20.2,24.6,29.4,31.1,45.2
2003,13.3,21.4,22.2,26.9,36.4,43.6,55.1,81.2,82.6
2004,7.3,11.5,13.5,16.0,18.2,20.9,25.4,28.1,28.3
2006,6.0,8.1,9.2,11.8,16.4,18.7,24.1,30.2,34.2
2007,8.3,10.8,11.6,14.3,15.4,22.2,33.9,34.4,37.5
