Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,4.3,7.6,10.7,13.7,16.3,17.0,18.3,24.9,25.7
1972,5.1,8.9,9.7,14.2,17.8,18.5,22.9,24.4,32.5
1973,3.8,4.6,5.3,7.9,13.0,13.7,32.8,43.9,59.4
1974,5.3,6.9,6.9,7.6,8.9,12.4,26.2,42.7,50.8
1975,16.0,25.4,25.4,25.7,26.7,28.2,28.4,28.4,47.2
1976,9.9,16.5,17.3,17.8,17.8,25.1,25.1,25.7,29.0
1977,3.0,5.1,7.1,10.2,14.5,19.8,27.7,46.2,69.3
1978,6.5,7.5,8.2,8.2,13.0,15.2,18.1,24.4,25.7
1979,10.9,12.0,13.1,13.3,25.1,25.1,25.1,25.1,25.7
1980,4.1,6.4,9.0,11.9,13.2,13.7,17.0,18.8,31.6
1981,,,,,23.2,23.2,26.2,26.4,40.9
1982,3.7,4.5,5.7,7.8,10.0,11.0,17.3,23.2,29.0
1983,14.7,21.0,23.1,24.4,24.6,29.3,32.5,37.0,46.6
1984,3.5,5.9,6.1,7.1,9.6,10.4,25.9,34.2,41.0
1985,3.4,5.4,6.0,8.4,13.0,19.0,24.9,35.3,59.4
1986,8.7,13.6,17.9,22.7,37.7,52.7,54.4,54.6,56.4
1987,5.0,7.1,8.7,11.2,11.5,16.0,23.0,24.0,25.2
1988,12.1,14.9,16.8,17.2,19.3,19.5,20.8,21.0,29.4
1989,6.5,10.8,13.4,17.5,18.9,27.0,33.8,39.5,57.5
1990,4.6,8.6,12.9,15.2,15.2,15.4,15.6,15.6,16.0
1991,5.3,5.5,5.5,7.6,8.9,10.9,17.9,28.5,34.4
1992,2.8,2.8,3.8,4.6,6.6,12.1,15.6,21.3,25.0
1993,4.2,7.5,8.4,9.4,11.7,12.5,28.0,45.6,55.3
1994,3.5,4.4,5.8,9.1,16.1,28.4,62.3,92.6,93.4
1995,5.4,10.0,11.4,14.5,14.5,20.1,31.3,44.2,60.1
1996,3.7,6.7,9.2,10.9,19.5,20.1,25.0,36.6,49.0
1997,5.5,8.5,8.9,14.3,18.9,26.2,27.5,43.1,59.5
1998,4.2,6.0,6.6,7.0,8.5,13.2,19.2,23.0,35.3
1999,9.1,11.6,11.6,12.0,12.9,13.2,23.4,31.2,45.3
2000,3.5,5.6,6.9,8.0,8.8,10.5,21.7,26.8,42.9
2001,8.9,12.3,17.9,24.8,25.8,26.5,27.8,28.2,29.2
2002,2.9,5.5,7.6,9.7,18.0,24.9,33.2,33.2,33.2
2003,7.3,9.1,11.0,11.8,11.8,17.6,29.0,39.4,56.0
2004,6.9,8.9,11.8,20.5,26.9,35.0,61.3,74.0,74.7
2005,6.1,8.6,11.0,14.7,19.6,26.0,48.2,63.3,70.8
2006,6.3,9.0,10.5,11.0,13.3,15.9,31.5,33.1,43.8
2007,7.2,8.9,10.1,11.2,11.2,18.7,42.8,47.9,54.5
2008,7.2,14.3,16.7,21.2,24.6,33.2,33.4,33.4,35.0
2009,4.5,5.3,5.7,6.8,9.2,9.2,18.9,26.8,34.2
2010,,,,,13.4,17.1,26.3,36.2,39.2
2011,8.6,11.7,14.3,15.4,19.8,23.6,38.7,48.7,51.6
