Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,6.1,7.6,7.9,7.9,11.2,16.5,27.7,35.3,39.4
1969,5.1,10.2,12.7,15.2,25.4,25.4,38.6,45.5,61.5
1970,5.8,9.4,11.9,16.3,19.6,24.9,26.4,37.6,47.2
1971,8.6,13.0,14.2,15.2,17.8,25.1,49.0,63.8,70.4
1972,8.1,16.0,16.5,16.5,16.5,17.3,21.1,30.5,39.1
1973,6.3,9.9,11.4,17.8,26.7,29.0,37.1,40.4,50.0
1976,11.2,17.0,18.3,22.1,23.6,23.6,24.1,32.8,48.0
1977,5.3,7.6,8.6,12.4,14.7,16.8,24.9,29.7,34.8
1978,4.9,6.6,7.5,7.8,8.7,11.5,19.4,30.9,32.4
1979,5.3,7.3,8.6,10.2,12.3,15.1,28.0,33.4,44.9
1980,,,,,,,,,
