Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,2.3,3.3,5.1,8.1,11.2,15.7,30.5,45.0,55.1
1978,2.3,2.9,3.5,5.2,7.9,13.0,15.8,20.4,23.4
1979,2.7,4.4,6.1,8.3,11.6,15.5,18.5,19.8,22.8
1980,5.0,6.4,6.4,9.5,10.0,16.4,24.2,29.7,37.1
1981,,,,,14.8,24.8,53.0,57.6,63.7
1982,4.5,6.6,7.9,11.8,14.1,17.2,22.4,26.5,28.4
1983,12.3,15.5,17.0,18.0,18.5,24.1,46.1,49.5,49.7
1984,7.1,8.5,9.8,10.1,11.6,18.4,19.2,25.7,26.4
1985,2.4,3.8,5.1,5.5,6.1,9.4,15.2,23.7,35.2
1986,11.5,14.8,20.0,25.8,25.8,25.8,25.8,34.8,42.0
1987,10.4,18.8,27.2,42.7,50.5,52.7,64.2,64.3,66.8
1988,4.4,5.6,6.4,9.0,11.6,13.3,,,48.8
1989,3.4,5.1,7.0,9.9,15.0,23.7,42.2,43.1,46.0
1990,8.3,10.9,12.5,16.5,18.7,30.6,32.9,34.3,45.6
1991,3.7,4.2,6.2,10.6,17.3,17.6,26.3,30.0,36.2
1992,6.2,6.4,6.4,6.9,11.2,18.1,24.9,43.2,60.2
1993,3.6,4.8,5.3,6.4,9.5,14.7,18.7,22.2,22.4
1994,2.5,4.9,6.6,11.9,17.3,24.2,31.6,36.8,37.0
1995,6.5,11.1,13.0,18.4,24.5,26.6,28.4,31.1,35.4
2004,3.9,5.5,6.1,6.4,8.6,12.8,24.1,29.0,41.7
2005,11.6,13.9,16.8,23.3,25.5,29.6,32.2,37.4,45.4
2006,11.4,14.2,19.2,24.8,26.3,29.3,30.2,38.4,40.4
2007,10.6,11.5,13.5,14.8,15.0,17.5,31.3,49.5,51.3
2008,,,,,16.9,22.3,32.3,33.2,33.4
2009,7.5,8.4,9.1,9.6,9.8,13.6,30.0,44.5,49.1
2010,3.6,4.2,6.0,10.3,18.5,26.3,38.5,39.1,39.3
2011,7.8,10.6,11.9,16.6,19.8,22.3,28.5,30.0,47.3
2012,5.0,5.6,5.9,7.6,8.9,11.5,19.1,23.1,34.6
2014,10.3,14.3,18.1,22.3,25.7,33.4,42.8,52.0,58.9
2015,7.5,9.9,13.3,16.5,26.4,31.8,37.9,56.1,58.5
