Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,9.7,11.9,13.7,15.7,17.8,24.1,30.2,43.4,56.1
1968,9.4,17.8,20.1,21.1,21.1,21.6,29.2,42.7,42.9
1969,6.1,9.7,11.4,16.0,17.0,17.3,30.0,33.0,33.5
1970,13.0,17.0,21.8,31.0,34.0,38.9,47.5,49.5,63.0
1971,6.6,10.9,11.2,12.2,14.2,19.3,30.7,31.2,37.1
1972,8.6,16.8,21.1,21.3,28.2,31.5,36.1,36.1,36.3
1973,7.9,10.2,10.9,13.5,22.1,30.0,41.4,44.7,65.0
1974,13.7,24.1,28.7,31.0,31.0,31.0,36.6,53.8,63.0
1975,7.1,9.7,12.7,16.8,24.1,27.2,31.2,33.8,50.8
1976,5.6,6.9,7.1,8.9,9.9,15.5,31.0,34.0,34.0
1977,6.1,10.4,12.2,15.0,16.3,27.7,37.6,37.8,44.7
1978,15.2,17.4,18.3,19.2,20.9,21.4,26.8,30.7,33.0
1979,8.7,13.4,16.1,22.9,30.2,40.8,53.7,70.1,70.5
