Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,6.1,9.7,10.2,10.2,15.0,22.1,36.8,47.2,65.0
1971,6.6,10.2,13.7,23.1,31.5,38.4,78.2,78.2,78.2
1972,7.6,12.2,17.3,18.8,20.8,23.4,25.4,28.2,40.1
1973,8.1,12.7,15.5,23.9,31.2,33.3,52.6,56.6,56.9
1974,6.1,9.4,10.2,16.0,16.3,17.0,21.1,31.7,36.1
1975,5.6,10.7,10.7,10.7,13.7,18.0,25.4,26.7,28.4
1976,6.6,10.4,11.9,19.3,20.3,20.3,20.3,20.3,25.4
1977,7.9,13.2,15.0,15.0,15.0,15.7,19.6,26.9,38.4
1978,10.8,15.4,18.9,21.4,21.6,22.8,36.3,55.1,57.3
1979,4.8,7.0,10.6,13.9,15.1,16.1,35.5,56.4,62.4
1980,5.1,8.4,10.1,16.5,22.3,26.4,36.8,39.6,50.9
1981,,,,,25.9,37.3,42.0,44.8,50.1
1982,3.5,5.5,6.3,10.0,14.8,16.2,25.2,25.2,28.9
1983,7.3,9.0,10.0,13.3,21.8,21.8,21.8,22.0,30.4
1984,10.4,10.4,15.7,23.7,37.9,40.4,42.6,48.4,51.2
1985,13.2,16.7,16.7,16.7,16.8,17.2,26.9,27.1,36.6
1986,5.8,8.5,10.3,12.4,13.0,15.7,36.2,40.8,42.6
1987,3.7,7.3,8.9,10.7,11.1,11.6,21.2,26.4,31.0
1988,7.1,10.3,13.3,23.5,34.9,36.0,36.0,47.7,51.6
1989,10.2,11.8,17.7,30.6,43.6,65.8,80.3,82.9,115.0
1990,5.3,9.5,9.6,14.3,18.0,20.0,20.2,21.8,24.2
1991,2.9,5.3,5.9,9.8,14.1,17.5,24.0,28.1,39.9
1992,9.0,12.0,13.9,17.2,25.8,33.5,47.0,53.8,66.2
1993,8.1,13.1,14.5,15.9,16.9,16.9,29.4,31.1,36.8
1994,6.2,11.1,15.0,24.7,41.5,48.0,61.1,77.0,80.0
1995,8.1,10.5,13.9,17.7,17.7,17.9,31.5,45.9,54.1
1996,8.6,13.8,16.6,20.7,22.2,25.0,25.0,25.2,28.0
1997,8.0,10.2,10.2,11.3,11.3,17.7,28.4,,44.4
1998,7.6,9.4,10.8,13.6,19.2,23.6,28.9,35.6,35.8
1999,6.8,8.2,9.8,16.2,21.7,22.1,32.6,39.2,46.5
