Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1952,14.2,18.5,22.1,22.9,25.1,34.8,48.8,51.6,51.6
1953,10.7,16.5,21.8,24.6,26.2,30.2,43.7,43.7,44.2
1955,9.4,10.9,13.2,17.3,22.1,28.2,50.5,64.5,77.7
1956,13.7,14.0,14.2,19.0,19.3,26.2,26.7,41.9,47.0
1957,8.9,12.2,13.2,23.4,28.7,33.8,44.2,51.8,79.8
1958,8.4,10.4,12.7,12.7,13.0,14.7,37.8,51.8,53.6
1959,5.3,6.9,7.4,10.7,16.3,22.6,34.8,43.7,43.7
1960,7.6,9.1,10.2,13.2,24.6,41.4,52.8,63.0,78.7
1961,6.1,10.2,10.4,11.9,15.5,20.3,31.7,56.6,70.4
1962,8.1,9.9,10.7,11.7,13.7,14.7,30.7,32.3,32.3
1963,6.6,9.4,13.0,17.3,23.4,31.2,35.3,35.8,49.8
1964,7.1,8.4,9.4,11.4,21.3,25.7,39.6,53.1,53.3
1965,12.2,13.7,15.0,19.3,22.1,23.1,27.2,28.7,30.0
1966,10.2,18.3,19.8,21.3,27.4,29.2,31.5,31.5,48.8
1969,8.1,10.7,10.9,15.0,19.6,23.9,33.3,38.4,50.0
1970,8.1,9.9,11.7,12.4,21.6,26.4,27.7,46.0,56.4
