Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2004,7.0,12.0,13.6,15.2,15.6,21.6,30.8,39.8,50.0
2005,9.2,13.2,17.4,26.4,30.6,30.6,34.2,34.4,47.2
2006,7.8,11.0,15.4,25.0,32.4,34.0,44.0,45.4,53.0
2007,10.2,16.6,22.2,26.2,26.8,27.6,36.4,36.6,37.8
2008,7.2,8.4,8.4,12.4,15.4,19.6,23.4,28.2,41.6
2009,4.8,6.6,9.0,13.6,15.4,22.8,40.8,44.4,44.6
2010,6.4,10.0,10.8,14.2,20.4,29.6,37.8,42.0,44.2
2011,7.4,10.6,13.8,15.4,25.8,43.0,50.2,50.4,50.4
2012,12.2,17.0,19.2,27.0,31.2,31.8,31.8,39.0,64.6
2013,11.6,18.4,20.4,24.6,25.2,25.2,39.2,39.6,49.2
2014,7.2,11.8,13.4,19.0,25.0,27.8,29.6,29.6,36.8
2015,7.0,11.2,13.6,21.6,33.8,49.8,50.4,50.6,50.8
2016,3.6,5.6,7.8,11.0,14.4,23.2,34.8,35.6,35.6
