Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,3.3,4.6,4.8,5.8,8.6,8.9,10.4,11.9,16.5
1970,1.3,2.0,2.5,3.0,4.3,6.6,13.0,22.1,30.0
1971,6.1,9.7,10.4,10.7,11.7,16.3,20.3,22.1,29.0
1972,3.0,5.3,7.6,8.6,8.9,13.0,23.9,32.5,47.0
1973,2.0,2.3,2.3,3.6,6.1,8.4,18.5,24.6,30.2
1974,4.1,5.6,6.3,9.1,11.7,13.0,13.7,14.0,14.2
1975,1.8,2.8,3.6,3.8,3.8,5.6,11.7,17.8,19.8
1976,2.8,3.6,4.8,5.8,6.1,8.4,12.7,16.3,17.0
1977,9.9,14.7,20.6,25.1,25.1,26.2,26.2,27.4,29.0
1978,2.1,3.5,4.2,5.2,6.8,11.4,16.6,18.4,20.0
1980,2.2,3.4,4.4,6.6,9.0,11.2,11.3,14.6,24.4
1981,7.4,8.1,10.2,11.4,12.3,13.3,20.3,21.3,24.0
1982,3.2,5.0,7.4,8.9,9.7,10.0,10.7,12.2,16.4
1983,2.2,2.6,3.1,5.1,5.3,6.5,10.8,12.2,14.4
1984,4.6,6.8,9.8,15.2,17.4,19.7,22.8,25.2,30.0
1985,5.5,6.2,6.2,6.4,8.4,10.9,18.2,22.8,34.0
1986,2.6,4.0,5.1,7.9,10.7,17.0,26.1,31.3,33.2
1987,3.6,4.3,4.3,6.5,9.3,14.7,18.0,22.8,23.4
1988,1.8,2.4,3.0,4.2,5.8,8.4,15.7,20.7,24.8
1989,2.5,3.5,4.2,4.6,5.4,7.7,12.0,14.7,19.5
1990,4.8,5.5,5.9,6.6,7.7,8.6,8.9,10.3,13.3
