Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,6.6,8.6,11.2,15.0,18.5,30.2,38.1,40.4,44.4
1964,6.1,11.7,12.2,12.2,12.7,18.0,22.1,22.1,31.0
1965,7.9,14.5,19.3,24.4,28.7,28.7,41.9,41.9,42.4
1967,6.3,7.6,9.1,10.7,18.8,19.0,22.4,23.6,42.7
1968,7.4,9.9,10.4,13.0,13.0,17.5,29.0,29.0,29.0
1969,12.7,21.1,27.7,32.0,55.1,64.3,80.5,90.4,101.3
1970,13.0,16.5,19.6,19.8,24.9,26.2,34.8,34.8,37.6
1971,10.2,11.7,12.7,13.7,14.7,26.2,36.3,43.2,47.5
1972,9.7,12.4,14.2,18.3,28.7,36.1,54.9,84.8,103.9
1973,10.4,16.8,17.5,22.6,27.9,30.5,33.3,48.3,62.0
1974,8.4,14.5,17.3,19.8,21.3,27.4,34.3,35.3,41.1
1976,9.9,16.3,16.3,16.3,16.3,18.0,32.8,40.6,46.0
1977,4.8,6.6,9.4,14.7,16.8,17.0,29.0,36.3,41.7
1978,7.8,10.6,11.8,14.7,24.3,26.5,33.6,45.9,56.2
1980,8.7,10.8,12.3,14.6,20.2,33.7,57.1,57.3,74.1
1981,7.3,11.6,15.0,22.3,28.7,56.3,60.4,69.9,70.3
1982,7.7,12.2,14.0,18.5,27.1,28.2,39.1,42.0,42.2
1983,5.4,9.5,10.5,10.7,11.2,18.2,28.4,29.2,31.5
1984,10.7,12.4,12.4,12.6,12.6,15.4,17.5,24.5,24.7
1985,5.2,8.9,10.5,14.0,15.4,24.7,31.2,45.3,50.9
1986,5.9,10.7,14.1,21.0,29.4,40.1,44.6,49.7,50.1
1987,12.4,16.2,19.0,21.9,24.3,30.0,30.4,32.8,33.0
1988,8.4,15.0,17.2,17.4,20.7,21.9,24.0,36.6,53.4
1989,4.4,7.8,10.0,12.5,22.0,25.2,33.4,33.6,39.2
1990,7.4,12.6,15.8,19.2,19.2,19.2,32.2,41.9,47.8
1991,8.5,13.1,14.0,15.2,15.4,15.9,,,41.0
1992,6.0,8.2,9.6,12.0,12.7,17.6,34.6,45.6,46.8
1993,7.5,10.5,13.2,15.2,15.6,18.4,33.2,44.4,62.4
1994,10.6,13.0,15.3,16.6,19.3,21.0,34.6,43.2,57.6
1995,6.7,10.8,14.0,18.2,26.1,28.7,62.3,68.1,70.9
1997,7.9,14.2,19.0,27.8,39.1,44.2,45.9,46.6,48.1
1998,10.4,14.7,17.8,24.2,27.5,28.6,31.2,45.6,48.4
