Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1954,,,,,16.3,20.3,22.9,25.1,39.4
1955,,,,,18.5,18.8,36.6,38.6,38.6
1956,,,,,23.9,44.7,73.2,97.3,98.0
1957,,,,,22.1,25.7,25.7,25.7,43.2
1958,,,,,22.1,23.9,26.2,27.7,31.5
1959,5.1,6.9,7.1,11.2,11.7,11.7,14.0,20.1,35.6
1960,6.9,12.2,17.0,23.4,24.6,26.2,33.8,45.7,63.0
1961,3.3,6.1,9.1,13.0,15.0,15.7,33.0,34.8,34.8
1962,6.3,11.2,15.0,21.1,33.0,58.4,62.7,67.3,76.5
1963,19.8,26.7,33.0,34.3,35.6,36.3,36.3,43.4,43.4
1964,23.6,40.9,56.4,82.5,86.6,86.6,86.6,86.6,90.9
1965,5.8,8.6,12.2,13.2,19.0,33.5,43.2,49.8,71.4
1966,6.1,10.4,14.2,17.3,30.0,31.0,33.5,33.5,33.5
1967,3.8,6.9,8.4,9.7,13.7,15.0,27.9,28.4,28.4
1968,8.4,13.7,18.3,18.5,18.5,18.5,18.5,20.6,21.1
1969,6.6,10.7,12.7,17.8,24.6,26.7,53.6,59.9,61.7
1970,16.0,22.1,26.9,27.9,29.0,29.0,53.6,72.4,85.6
1971,6.6,6.9,9.9,11.2,12.2,19.0,29.0,42.9,57.9
1972,5.1,6.9,8.1,9.7,10.7,11.2,18.5,25.1,29.7
1973,10.9,19.6,22.4,28.2,32.0,37.8,45.7,45.7,45.7
1974,3.3,5.1,6.3,8.4,9.9,12.4,22.1,24.1,24.6
1975,8.6,15.0,17.0,20.6,21.8,26.2,32.5,56.1,93.5
1976,5.8,8.4,8.4,9.7,14.5,18.8,32.8,57.4,90.4
1977,8.9,9.4,10.2,15.0,20.3,21.8,36.6,58.9,93.5
1978,8.0,12.3,12.5,13.9,22.3,29.6,34.1,34.9,45.8
1979,10.6,15.9,18.2,19.1,24.8,25.0,25.2,25.2,25.2
1980,5.1,6.6,7.0,10.2,14.7,26.9,39.2,39.4,43.6
1981,5.1,8.7,10.4,13.1,14.3,15.4,24.7,41.0,42.1
1982,9.3,10.0,13.3,16.3,26.0,26.1,32.6,34.1,46.4
1983,9.3,15.6,18.6,23.4,23.6,24.6,25.0,25.0,25.2
1984,5.4,10.8,16.2,16.8,21.8,29.9,39.2,52.6,52.8
1985,6.4,6.4,6.4,8.3,10.3,13.8,26.1,48.7,79.5
1986,4.3,6.2,8.7,13.3,21.4,23.0,27.7,36.4,43.7
1987,5.2,10.0,14.0,20.7,21.8,22.4,23.7,29.8,29.8
1988,4.9,8.7,13.0,18.5,21.3,23.8,28.5,33.4,37.6
1989,7.9,14.3,20.4,33.5,42.8,46.5,61.9,67.9,67.9
1990,5.4,9.9,9.9,12.8,13.4,26.2,27.4,27.4,40.4
1991,6.2,11.1,16.3,17.3,17.4,20.0,34.6,52.8,65.2
2006,10.4,14.8,16.0,16.4,29.0,29.8,33.6,42.8,63.0
2007,12.8,19.0,26.2,34.0,35.8,43.8,48.2,48.2,49.0
2008,5.6,7.4,9.4,17.8,25.6,33.2,47.6,56.6,72.8
2010,7.8,14.0,15.6,16.2,16.6,17.0,33.8,36.6,45.4
2011,12.4,23.0,29.2,36.6,37.2,37.8,40.4,44.8,44.8
2014,6.6,9.4,12.4,18.0,19.2,25.2,39.0,43.0,51.6
2016,6.6,12.6,14.0,14.0,14.0,19.4,30.4,49.4,70.2
