Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1953,6.3,6.3,9.4,14.7,21.3,24.9,30.7,30.7,30.7
1954,6.6,10.9,12.2,13.5,16.0,19.0,20.3,28.4,29.7
1955,5.1,8.9,11.7,17.0,17.5,18.8,19.8,25.9,34.0
1956,4.8,6.3,8.6,12.2,19.3,26.4,37.8,37.8,37.8
1957,5.1,5.6,7.1,12.2,13.5,19.6,19.8,19.8,29.7
1958,4.1,6.6,8.1,14.5,16.5,17.3,22.4,37.1,38.6
1959,15.7,17.0,17.0,23.6,26.2,26.2,26.9,34.3,35.1
1960,11.7,11.7,12.2,15.2,16.3,16.8,16.8,16.8,16.8
1961,10.2,19.3,21.3,24.4,26.4,30.5,54.4,55.4,60.7
1963,8.1,11.9,16.0,19.8,19.8,19.8,20.6,28.7,33.0
1964,4.8,9.4,11.2,19.6,25.1,25.9,30.7,30.7,30.7
1965,12.7,14.7,15.5,17.0,21.3,40.1,48.3,48.3,48.3
1969,14.5,19.3,25.7,44.2,56.9,81.5,92.5,92.5,92.7
1971,7.4,9.7,14.5,20.8,21.1,21.1,25.4,26.7,27.4
