Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,4.0,8.0,9.6,12.0,16.0,26.2,44.0,44.6,45.0
1983,7.9,12.3,14.1,20.5,24.9,41.2,53.7,55.2,55.4
1984,3.8,4.6,7.0,10.6,15.0,20.9,34.0,48.1,65.1
1985,3.1,4.7,6.8,11.2,16.2,19.8,32.1,33.4,58.3
1986,7.3,14.5,15.0,15.5,15.5,18.4,26.3,30.5,38.0
1987,3.1,4.0,4.3,6.8,10.8,16.8,37.6,52.6,61.8
1988,3.8,5.8,6.4,7.7,12.2,16.4,,,38.2
1989,7.0,9.1,11.1,17.0,19.3,27.4,63.1,86.5,95.8
1990,5.8,11.2,15.7,21.3,33.6,35.3,41.5,43.4,62.8
2006,12.2,24.4,29.0,29.6,40.8,46.6,46.6,57.1,71.0
2007,7.0,14.0,21.0,23.6,24.2,25.8,48.6,58.8,67.4
2008,5.2,8.4,11.2,17.2,25.4,31.2,48.0,64.0,64.0
2009,3.6,6.0,7.8,12.2,20.8,31.8,57.2,75.8,77.2
2010,6.8,12.8,14.8,19.6,23.6,25.0,41.0,46.2,64.2
2011,4.2,7.6,11.4,20.4,26.0,48.8,58.6,59.2,59.4
2012,4.8,7.4,9.0,11.6,13.6,22.4,29.6,37.8,39.6
2013,6.0,9.2,9.6,12.0,15.4,25.0,45.6,57.2,64.0
