Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2005,5.2,6.4,7.6,10.0,13.6,21.6,37.2,44.8,46.2
2006,3.0,4.0,4.2,6.4,8.6,12.0,16.6,31.4,43.8
2007,5.4,7.4,8.2,10.4,13.0,13.0,14.0,20.2,21.4
2008,4.8,7.4,8.6,9.8,15.4,20.0,25.8,37.2,48.6
2009,3.6,6.2,8.4,10.4,11.2,12.2,12.8,13.4,13.6
2010,7.2,9.6,14.2,19.6,21.2,21.6,21.6,22.2,22.2
2011,4.6,7.2,9.6,14.2,16.8,19.4,19.6,19.6,23.4
2012,4.0,4.2,4.6,6.0,6.4,8.6,14.8,21.8,30.2
2013,3.8,5.0,5.6,10.0,12.2,14.2,15.2,20.0,26.0
2015,2.0,3.0,4.4,5.6,8.2,12.0,20.2,28.2,30.6
