Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1983,4.3,7.4,11.0,22.0,33.4,45.2,97.0,115.0,119.4
1984,2.0,3.1,4.7,8.6,16.9,30.9,50.6,53.4,53.4
1985,3.6,3.6,4.7,6.8,10.4,18.2,31.3,40.6,56.5
1986,2.9,4.2,5.1,7.8,14.0,21.2,28.8,30.4,56.8
1987,3.2,4.5,6.5,10.4,16.0,20.7,49.0,56.8,69.4
1988,3.0,4.3,6.1,12.2,20.2,36.1,,,145.8
1989,7.5,12.6,16.9,26.7,49.0,52.8,89.0,99.2,99.9
1990,5.3,8.0,12.0,23.0,38.6,53.2,65.0,78.4,119.8
1991,8.7,8.9,9.5,12.1,16.3,17.7,31.3,51.6,75.2
1993,5.4,7.1,10.2,16.0,27.4,39.7,,,68.4
1994,8.6,8.6,10.7,13.3,16.7,25.7,60.9,94.8,109.8
1996,5.2,10.1,13.4,22.9,32.2,45.3,,,97.0
1997,3.4,4.5,6.2,10.7,13.4,18.1,37.5,70.8,89.5
1998,4.2,5.3,6.0,10.2,16.1,24.7,51.1,72.2,89.8
1999,4.8,8.3,10.2,19.5,34.3,48.2,66.2,68.5,72.2
