Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,6.1,6.6,9.9,11.4,11.9,19.8,24.6,35.1,48.0
1974,10.4,17.8,21.8,31.2,37.8,37.8,37.8,41.9,42.2
1975,6.3,12.7,16.3,19.0,22.9,27.7,44.4,48.8,48.8
1976,7.6,11.9,14.2,18.8,34.8,37.1,37.1,37.1,37.1
1977,8.4,12.7,17.0,27.9,27.9,27.9,27.9,38.1,38.1
1978,7.8,10.9,13.1,17.2,19.2,19.4,23.8,26.0,35.3
1980,6.6,11.3,16.0,22.4,23.6,24.0,31.2,35.4,36.0
1981,,,,,30.3,34.6,40.0,40.0,40.4
1982,8.5,11.1,11.9,12.0,12.0,17.8,24.1,24.4,24.8
1983,4.2,6.2,9.3,12.4,24.8,25.0,32.2,40.4,44.6
1984,,,,,,,,,
1985,12.3,14.4,15.7,15.7,16.0,19.8,,,
1986,9.9,14.7,20.7,33.9,43.8,53.9,67.0,70.9,79.5
1987,,,,,,,,,
