Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,26.4,33.5,35.1,36.1,36.1,36.1,36.1,47.0,49.5
1965,5.6,7.4,7.9,11.7,15.5,20.1,34.8,34.8,34.8
1966,5.8,11.4,14.0,16.3,18.8,19.3,33.0,33.5,42.4
1967,22.6,27.2,28.7,33.8,33.8,33.8,33.8,33.8,33.8
1968,9.9,14.0,19.6,25.1,25.1,25.1,31.7,47.0,48.8
1969,10.4,16.0,21.1,38.1,49.0,67.6,78.7,82.0,82.0
1970,5.8,9.4,12.2,19.3,19.3,19.8,35.6,35.6,36.1
1971,7.1,9.7,10.9,13.2,23.6,37.1,41.1,42.9,52.8
1972,12.4,24.6,30.2,47.8,60.5,67.1,70.1,79.2,86.9
1973,8.6,10.2,12.2,14.2,16.0,18.3,25.7,33.5,38.4
1974,11.9,15.7,15.7,15.7,15.7,15.7,17.3,19.8,30.2
1975,10.4,13.5,14.5,18.0,24.6,25.1,35.6,37.3,37.3
1976,4.3,8.4,10.2,10.9,16.5,17.3,33.3,33.3,33.5
1977,9.9,10.4,12.7,17.5,23.1,25.7,26.7,34.0,43.2
1978,9.3,17.1,21.9,27.5,34.3,39.2,43.2,43.2,56.4
1979,5.9,7.3,9.6,14.5,17.7,18.2,36.5,50.3,55.1
1980,5.2,9.2,11.2,14.5,18.4,29.2,51.8,89.4,98.9
1981,10.8,14.8,18.7,25.0,25.4,25.7,26.9,32.9,57.0
1982,4.3,6.9,6.9,7.8,9.8,12.1,25.3,35.6,41.6
1983,1.0,1.6,2.4,3.4,6.6,9.5,18.7,19.3,23.4
1984,6.9,9.7,11.9,17.5,24.4,28.7,38.5,47.1,51.4
1985,5.9,6.9,9.8,13.7,17.7,30.6,70.9,108.8,121.4
1986,9.7,15.5,21.3,24.7,29.2,30.8,30.8,30.8,45.2
1987,9.4,11.8,13.7,17.3,20.4,33.8,63.1,85.7,86.4
1988,6.4,6.7,8.1,11.6,14.1,17.2,25.8,33.0,41.5
1989,4.5,5.9,8.2,8.8,9.6,11.2,22.2,36.3,45.7
1990,4.4,7.6,8.5,10.6,12.6,22.0,25.0,39.1,51.0
1991,11.0,22.0,29.6,38.2,49.4,51.2,51.2,51.8,56.6
2005,9.6,16.6,24.8,40.6,55.2,57.6,62.0,66.2,67.2
2006,6.4,8.0,8.6,11.4,17.0,20.0,31.4,31.4,34.2
2007,7.2,11.4,12.8,13.8,17.4,18.8,18.8,19.4,30.8
2008,5.6,7.8,10.4,14.4,17.8,18.2,29.6,34.2,36.0
2009,4.8,7.4,9.6,13.2,19.0,19.4,32.4,42.2,46.0
2010,12.2,18.4,20.6,25.0,36.2,55.6,74.4,86.8,94.8
2011,5.4,8.8,9.8,14.4,15.6,15.6,16.4,16.8,23.0
2012,3.4,5.2,7.6,10.8,14.4,20.2,28.0,28.2,32.0
2013,9.2,13.6,17.2,18.6,21.4,29.8,31.0,31.0,46.6
2014,5.6,9.2,11.6,13.0,15.6,24.6,27.2,27.4,42.2
2016,5.2,6.6,6.6,7.6,13.8,15.8,24.6,35.8,35.8
2017,5.0,6.6,7.0,10.2,11.2,11.8,22.6,24.0,26.0
