Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,,,,,6.8,9.6,20.3,29.8,39.0
1983,,,,,12.6,19.0,31.8,46.0,75.0
1984,,,,,9.4,13.8,34.0,42.4,60.4
1985,,,,,8.5,12.3,22.4,30.1,47.4
1986,,,,,9.6,13.7,36.1,59.9,82.6
1987,,,,,8.3,16.2,28.7,46.7,63.8
1988,,,,,10.7,13.2,31.9,50.4,60.2
1989,,,,,9.2,10.8,20.8,25.7,32.6
1990,,,,,10.4,17.3,39.1,51.5,77.5
1991,,,,,7.6,10.2,24.9,44.9,73.9
1992,,,,,10.4,13.6,23.3,37.2,51.7
1993,,,,,8.1,11.7,28.3,47.7,59.1
1994,,,,,8.6,12.4,32.5,54.7,59.1
1995,,,,,16.5,19.4,32.1,46.4,78.5
1996,,,,,8.8,14.4,35.5,43.2,55.7
1997,,,,,10.9,18.0,29.1,48.7,72.2
1998,,,,,7.7,11.5,28.0,33.8,46.0
2000,,,,,8.7,15.0,32.8,39.1,42.0
2001,,,,,6.7,11.3,26.5,47.8,53.8
2002,,,,,6.8,11.1,,,80.9
2003,,,,,11.8,18.1,32.0,53.2,77.0
2004,,,,,12.3,19.0,25.3,32.8,51.7
2005,,,,,9.6,14.2,28.4,43.6,44.0
