Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,7.4,7.6,9.4,10.9,20.3,21.1,25.4,29.0,29.5
1965,14.0,15.0,15.2,15.2,15.2,17.3,28.2,33.3,33.8
1966,14.7,23.6,23.6,23.6,23.6,23.6,31.5,31.5,31.5
1967,10.7,15.0,21.1,25.4,29.2,30.5,32.5,45.7,48.5
1968,8.9,9.7,11.2,13.7,15.2,17.0,25.4,30.0,34.8
1969,16.8,20.6,21.3,22.1,22.4,26.9,33.8,36.8,48.8
1970,11.4,18.3,18.5,31.0,32.3,33.5,35.1,68.6,70.6
1971,8.4,11.4,13.2,15.2,26.7,26.7,26.7,27.2,33.3
1972,12.4,14.7,16.3,22.9,28.7,32.5,46.5,46.5,46.5
1973,14.5,20.3,23.1,41.9,46.2,53.6,53.8,59.4,62.0
1974,10.2,11.4,11.7,13.0,13.0,14.2,15.7,18.8,22.4
1979,8.3,13.9,14.6,16.2,16.3,17.2,48.0,72.8,75.0
1980,6.9,9.1,11.2,13.9,18.0,21.6,30.9,43.8,51.2
1981,5.5,6.5,16.5,27.1,28.6,30.7,40.2,40.2,40.2
1982,14.9,15.1,15.4,16.8,18.5,20.9,38.2,43.3,43.3
1983,4.7,7.8,8.9,13.6,22.3,26.6,38.6,40.1,51.5
1984,7.5,9.6,10.7,13.7,20.4,27.7,31.5,37.5,56.1
1985,7.4,10.3,12.2,13.1,15.0,19.7,33.1,33.4,33.6
1986,7.7,15.1,20.7,28.2,38.4,45.0,46.4,46.6,51.4
1987,11.5,11.5,11.5,11.5,14.9,17.7,,35.0,50.8
1988,5.0,7.3,8.8,11.4,19.7,21.9,35.9,48.2,48.8
1989,10.0,18.4,26.9,35.3,40.8,59.4,64.0,64.0,72.1
