Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,2.5,4.8,5.3,7.4,10.4,12.2,23.4,28.2,28.2
1970,2.5,2.8,3.8,7.1,9.9,15.0,25.1,31.5,40.9
1971,4.6,8.1,9.9,10.4,17.5,22.1,27.7,38.9,42.9
1972,3.0,5.8,6.6,9.4,14.5,22.9,31.0,37.8,37.8
1973,4.1,6.1,8.4,8.6,15.0,28.7,48.8,65.3,103.9
1974,4.8,6.1,6.6,8.4,14.7,19.6,30.0,38.1,62.0
1975,1.8,3.0,3.8,5.1,7.4,11.4,19.6,29.2,41.7
1976,3.0,5.3,5.3,5.3,9.1,16.3,27.7,40.9,53.6
1977,4.8,5.8,6.9,8.9,11.2,12.7,30.2,38.6,46.2
1978,3.1,4.5,5.3,5.8,8.7,13.1,30.3,34.4,53.3
1979,3.6,5.6,7.1,12.9,18.4,25.3,45.0,80.2,109.4
1980,4.7,5.2,6.5,10.7,11.7,18.8,28.7,46.4,61.8
1981,5.5,8.0,11.2,13.9,22.8,26.8,46.8,53.8,65.7
1982,5.2,7.4,8.0,8.4,10.9,19.7,44.8,72.8,91.3
1983,14.8,18.1,18.9,20.7,25.2,27.4,34.6,38.7,51.7
1984,5.5,6.0,6.9,9.8,14.0,23.7,55.9,75.0,111.1
1985,5.2,8.3,8.9,8.9,11.9,17.4,32.6,34.0,47.2
1986,2.1,3.9,4.2,4.2,5.6,9.0,20.9,28.6,29.0
1987,5.4,7.7,11.5,21.3,31.3,33.2,39.6,42.0,42.0
1988,,,,,,,,,
1989,3.6,5.3,6.2,7.3,13.5,21.2,34.6,37.8,45.1
1990,3.4,5.9,7.8,10.4,16.4,26.7,43.9,47.0,57.4
1991,3.1,4.6,5.7,7.4,11.2,19.1,31.9,44.0,48.6
1992,1.3,1.8,2.5,4.6,9.2,13.0,16.4,28.5,35.2
1993,4.3,8.4,10.2,13.6,13.8,16.4,32.5,41.0,43.1
1994,5.0,7.1,7.3,11.9,18.6,20.0,27.6,34.8,55.2
1995,3.2,5.0,7.0,10.8,15.8,24.4,58.5,83.7,114.3
