Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,,,,22.9,24.4,27.9,41.4,58.9,81.3
1969,,,,7.1,14.2,27.9,53.8,61.0,69.3
1971,,,,,9.7,11.7,22.9,35.3,50.5
1972,,,,,6.1,11.9,29.2,49.0,62.0
1973,,,,,8.4,14.2,26.2,35.3,57.9
1974,,,,,7.1,12.2,29.2,53.3,77.0
1975,,,,,8.4,13.5,30.0,58.4,97.5
1976,,,,,7.1,12.4,24.4,39.1,48.8
1977,,,,,10.2,15.2,34.3,41.9,49.5
1978,,,,,13.9,24.7,46.8,59.2,79.3
1979,,,,,14.0,18.1,32.7,40.8,62.2
1980,,,,,8.9,17.4,37.2,52.7,60.9
1981,,,,,10.7,13.3,29.6,48.2,82.2
1982,,,,,9.4,14.0,31.6,47.0,73.9
1983,,,,,7.5,12.8,33.2,55.0,77.0
