Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,7.4,10.2,13.2,18.5,28.2,29.5,29.5,29.5,29.7
1972,8.4,14.0,17.3,33.0,34.5,37.8,60.5,60.7,89.7
1973,7.4,10.9,14.0,18.8,23.4,23.4,31.7,50.3,59.7
1974,13.0,13.5,15.0,21.3,21.6,33.0,33.0,33.0,33.0
1975,10.4,15.7,20.1,25.7,26.2,26.2,44.2,46.7,49.0
1976,16.0,30.2,32.5,33.5,35.6,35.6,37.6,38.6,57.7
1977,7.1,12.7,15.5,17.8,18.5,22.9,32.3,35.6,35.6
1978,5.3,9.3,9.5,12.7,18.4,26.7,33.2,34.7,35.6
1979,10.7,10.9,11.3,11.6,20.1,22.6,24.8,46.3,47.2
1980,9.5,12.2,15.7,19.8,22.6,25.4,25.4,28.1,38.5
1981,7.5,10.4,14.0,24.7,32.0,39.7,71.7,90.5,90.7
1982,12.7,18.0,20.2,25.7,26.9,31.7,42.8,46.6,55.0
1983,10.3,13.6,16.6,28.1,31.3,32.5,54.0,56.6,60.9
1984,11.0,12.5,13.7,19.8,29.9,30.0,49.3,58.4,88.8
1985,8.9,11.8,12.5,13.9,15.4,22.8,35.5,44.7,54.0
1986,8.6,11.9,13.9,15.6,20.7,33.4,43.8,43.8,51.6
1987,9.6,14.4,21.7,36.5,47.6,51.3,52.0,52.0,61.6
1988,11.0,13.4,16.9,26.7,29.0,29.1,29.3,39.1,43.7
1989,10.5,20.2,27.9,40.9,77.0,103.6,106.6,106.7,107.1
1990,18.8,25.0,31.1,34.4,37.8,41.5,41.8,42.0,59.4
1991,6.1,10.3,12.1,18.2,28.7,29.9,33.5,37.4,59.8
1992,6.9,8.8,10.5,15.1,26.0,42.2,53.7,56.7,61.5
1993,7.0,9.0,10.4,16.7,20.2,30.5,47.3,47.7,53.0
1994,5.4,8.1,12.1,16.7,17.9,26.5,27.8,30.2,40.7
1995,8.2,12.0,16.7,24.2,28.0,36.4,76.9,93.9,97.6
1996,11.8,12.0,12.0,12.0,15.1,25.9,42.9,49.8,59.4
1997,4.4,6.2,9.3,13.1,13.6,14.4,26.1,41.9,46.7
1998,9.3,13.4,13.9,14.9,17.0,17.0,22.7,26.1,26.1
1999,11.2,20.8,27.6,32.1,33.1,38.0,38.0,48.4,58.8
2000,7.4,10.7,12.5,15.2,21.1,30.2,30.7,33.7,33.7
2001,12.0,15.0,16.2,19.5,19.7,19.7,26.2,32.3,41.8
2002,10.2,13.8,15.9,21.8,23.2,23.2,32.6,34.2,34.2
2003,7.9,14.2,19.6,27.1,31.1,31.6,31.9,39.7,40.9
