Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1954,10.2,19.8,22.4,24.4,26.4,29.0,29.5,29.5,29.5
1955,10.2,14.7,16.8,23.4,39.6,43.9,54.6,56.6,64.3
1956,3.0,4.6,6.9,13.5,19.3,33.3,40.6,40.6,40.6
1957,3.8,5.3,6.1,9.4,13.0,15.0,21.1,22.6,45.2
1958,4.3,6.1,7.1,13.7,15.5,18.8,21.3,35.8,37.3
1959,3.8,7.6,8.6,15.7,22.1,25.1,34.3,34.3,34.3
1961,6.6,10.7,10.7,13.7,14.2,18.0,21.8,29.5,49.8
1962,5.8,11.4,16.8,17.8,21.1,21.1,38.4,41.4,41.9
1964,6.1,8.6,12.7,13.0,16.8,18.3,23.1,23.1,23.1
1965,5.1,7.1,10.2,14.5,19.3,26.2,32.8,33.3,34.0
1966,4.6,8.6,12.2,13.2,16.0,23.4,26.4,26.4,34.8
1967,5.6,11.2,15.2,15.5,15.7,23.4,37.1,39.9,61.0
1968,13.7,20.8,23.6,26.2,26.7,26.7,27.2,34.8,36.6
1969,10.2,10.9,14.0,24.4,25.7,26.2,38.4,38.6,41.4
1970,5.8,8.6,9.4,14.7,15.5,17.8,20.8,34.3,49.0
1971,3.8,6.9,7.9,12.4,16.3,17.0,38.4,45.2,46.5
1972,10.4,20.6,20.6,37.3,42.9,49.5,52.1,52.1,63.5
1973,9.7,15.2,18.8,20.8,23.9,26.4,41.1,42.7,42.7
1975,12.7,22.9,27.9,55.1,56.6,56.6,56.6,56.6,56.6
1977,9.9,18.3,19.8,19.8,19.8,20.3,39.1,39.1,40.9
