Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1975,15.5,20.3,22.4,23.6,30.0,33.8,33.8,33.8,33.8
1976,6.9,11.2,13.7,17.0,18.5,19.8,20.1,34.3,35.1
1977,4.3,8.1,8.6,9.1,9.7,9.7,21.8,29.7,36.6
1978,3.7,4.1,4.1,6.1,10.4,11.2,14.7,20.7,27.0
1979,4.9,6.4,8.4,8.8,9.0,10.2,14.7,18.6,26.6
1980,10.0,16.4,23.6,32.6,32.8,32.9,33.7,33.7,35.5
1981,4.0,7.6,7.6,8.4,9.5,13.8,23.7,24.4,24.4
1982,5.9,8.4,8.8,8.8,12.5,14.8,20.6,28.1,29.8
1983,13.9,21.4,24.8,25.1,25.5,32.0,42.7,46.0,59.6
1984,10.3,16.5,18.4,23.2,29.2,44.3,45.2,45.2,48.8
1985,5.0,9.0,11.2,16.8,19.2,21.2,22.7,37.8,48.4
1986,4.4,8.0,11.2,17.4,20.2,24.4,32.6,33.0,33.6
1987,6.7,12.1,15.7,21.5,22.8,24.0,31.2,42.0,49.2
1988,5.8,7.6,9.0,16.5,18.8,22.7,28.0,29.3,39.8
1989,10.1,14.1,15.5,20.8,21.2,21.3,21.4,23.4,24.4
1990,4.1,6.0,6.0,7.1,8.8,13.2,23.2,39.7,42.2
1991,8.9,13.8,15.1,19.1,24.6,28.0,28.0,29.6,30.6
1992,11.4,19.0,22.8,26.2,26.7,26.7,26.7,26.7,26.8
1993,9.7,12.0,14.6,14.6,14.6,14.6,25.6,31.3,47.3
1994,7.5,15.0,18.7,26.2,27.4,27.7,29.4,32.2,32.6
1995,4.1,7.8,9.4,17.4,23.4,24.0,,,35.0
1996,8.3,9.7,12.4,22.1,22.9,23.5,34.0,34.0,53.1
1997,9.6,13.3,18.3,20.2,23.9,27.3,46.7,60.1,62.5
1998,8.3,8.7,9.4,12.7,14.1,18.8,37.2,44.0,44.0
1999,6.1,11.4,15.2,28.1,30.4,35.7,43.1,43.1,52.4
2000,7.3,7.5,7.5,10.4,15.8,18.0,19.0,23.8,37.6
2001,10.4,12.4,13.4,15.8,21.1,35.3,37.3,37.5,37.5
2002,6.9,8.8,8.8,10.4,13.4,19.6,44.8,46.0,48.7
2003,9.3,13.5,16.0,26.8,27.7,,,,55.6
2004,7.5,12.1,15.5,20.2,20.9,23.3,27.4,28.7,34.8
2006,10.4,14.4,18.4,25.2,27.6,28.0,29.8,30.6,31.8
2007,9.2,15.8,18.0,27.4,35.8,35.8,35.8,39.8,41.2
2008,7.6,12.0,15.0,17.4,20.6,23.0,26.6,26.6,27.4
2009,5.0,6.8,7.0,7.0,13.0,23.2,43.2,54.2,63.6
2010,8.6,13.4,20.0,30.4,49.8,61.6,62.4,62.4,62.4
2011,6.8,11.4,13.2,14.6,16.0,17.2,30.0,38.4,40.8
2012,11.4,16.2,17.6,18.2,18.2,18.2,28.8,37.8,55.2
2013,7.6,13.2,18.2,24.6,27.2,30.8,31.0,31.2,31.2
2014,11.4,16.4,19.2,24.2,25.2,25.2,29.4,34.4,35.2
2016,10.8,18.8,20.4,22.0,22.0,22.0,22.0,24.4,27.8
